ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
787	7	4	3	3	298	149
788	7	0	2	3	298	149
799	4	0	5	5	298	149
801	0	2	1	0	298	149
802	2	0	6	1	298	149
803	3	0	3	1	298	149
804	1	2	3	1	241	149
805	0	1	3	3	241	149
810	117	1	81	0	298	149
813	0	12	4	21	298	149
814	46	1	27	0	240	149
815	1	1	2	4	277	149
816	1	6	2	2	277	149
832	26	1	2	4	223	149
833	88	2	22	0	201	149
834	123	2	23	0	241	149
835	1	6	2	10	298	149
865	44	2	152	3	298	149
866	70	0	233	1	298	149
869	0	3	1	9	267	149
870	7	5	11	6	298	149
871	5	2	15	2	298	149
872	3	0	11	3	298	149
873	20	2	18	2	277	149
874	19	2	14	6	277	149
875	9	0	27	3	298	149
876	9	0	31	2	298	149
877	16	5	5	16	253	149
878	0	39	4	37	287	149
879	79	0	39	2	298	149
880	216	3	46	0	298	149
881	104	2	30	0	266	149
882	2	0	35	1	284	149
905	2	1	1	1	269	149
920	221	0	122	2	281	149
921	108	0	87	2	264	149
922	299	2	168	0	264	149
926	487	0	287	2	245	149
942	2	0	22	2	298	149
957	2	0	26	4	298	149
958	0	2	49	0	298	149
959	7	2	44	0	255	149
961	4	0	23	1	298	149
971	9	0	14	1	298	149
973	3	0	83	4	296	149
988	4	0	153	3	298	149
989	2	0	95	6	298	149
991	2	0	74	1	219	149
992	606	2	465	0	239	149
994	338	2	360	8	215	149
1011	3	2	4	0	260	149
1013	0	3	14	0	298	149
1014	10	0	13	14	292	149
1080	7	0	462	3	280	149
1081	12	0	368	5	298	149
1084	0	8	1	42	235	149
1100	2	0	1	1	271	149
1101	2	0	0	1	242	149
1103	2	2	2	0	220	149
1104	2	0	6	2	276	149
1108	1	0	3	4	276	149
1115	2	7	4	6	298	149
1117	6	4	4	0	246	149
1118	2	6	5	1	298	149
1119	2	6	5	1	298	149
1131	3	0	4	1	276	149
1144	3	0	1	3	225	149
1146	1	2	1	3	276	149
1160	3	4	8	0	298	149
1226	20	0	3890	1	272	149
1227	3	0	3153	11	298	149
1229	0	3	119	1483	298	149
1236	2	0	4	1	272	149
1238	7	0	21	1	276	149
1239	15	2	9	0	276	149
1244	9	0	3	6	234	149
1245	9	0	10	6	266	149
1246	9	0	4	6	290	149
1255	2	2	2	0	298	149
1256	2	2	2	0	298	149
1257	1	5	3	0	267	149
1263	0	1	1	4	297	149
1264	2	0	3	3	297	149
1285	1	0	0	1	298	149
1301	0	24	6	6	223	149
1308	0	1	3	0	298	149
1309	0	2	3	2	298	149
1310	0	1	3	0	298	149
1312	1	2	0	2	187	149
1316	6	0	14	1	298	149
1319	4	1	14	0	224	149
1324	31	97	0	4	200	149
1329	10	0	700	2	212	149
1349	1	2	14	0	298	149
1352	0	19	11	86	236	149
1372	2	0	14	17	203	149
1373	8	0	77	1	251	149
1382	4	0	26	4	247	149
1459	29	4	30	5	291	149
1461	9	2	7	13	298	149
1462	3	1	1	0	298	149
1463	45	1	14	1	190	149
1464	33	1	8	1	298	149
1466	67	16	20	6	293	149
1467	124	16	43	6	298	149
1469	5	22	4	13	254	149
1470	6	13	0	7	254	149
1472	4	1	0	4	298	149
1473	22	13	23	7	260	149
1474	1	2	14	0	260	149
1475	13	0	13	2	246	149
1476	13	0	6	2	277	149
1482	27637	9	54	0	298	149
1483	13945	1	30	0	298	149
1484	9030	1	9	0	244	149
1485	22374	46	31	0	244	149
1486	9508	2	14	0	244	149
1487	8512	2	6	0	276	149
1488	21634	17	23	0	276	149
1489	12581	6	15	0	276	149
1490	7562	6	11	0	298	149
1491	16619	9	19	0	298	149
1495	1	93	0	73	207	149
1497	2	37	0	63	298	149
1498	4	56	2	47	298	149
1499	2	0	4	8	298	149
1500	81	0	139	8	294	149
1501	27	0	92	2	294	149
1503	209	0	299	1	263	149
1504	140	0	141	1	298	149
1505	74	1	162	1	298	149
1506	73	0	220	3	298	149
1536	28	0	133	7	221	149
1539	2	0	117	3	298	149
1547	18	8	4928	26	211	149
1548	43	0	11443	2	227	149
1549	0	38	60	11417	269	149
1550	1	177	24	210	269	149
1551	46263	177	25070	210	285	149
1552	46225	1	13720	7	285	149
1553	77	177	11312	210	298	149
1554	108	177	11300	210	298	149
1555	8	46225	0	14155	270	149
1560	18	0	105	11	298	149
1561	0	2	1	4	266	149
1562	3	5	5	6	298	149
1567	2	0	9	6	232	149
1572	1	2	15	0	262	149
1576	0	17	2	20	248	149
1583	29	8	25	3	242	149
1584	61	1	12	1	241	149
1585	31	2	1	0	241	149
1586	30	12	1	11	241	149
1587	5	2	1	0	191	149
1588	36	2	11	0	191	149
1590	3	8	0	3	281	149
1591	4	0	0	2	281	149
1592	5	12	0	11	281	149
1595	0	12	2	11	298	149
1614	0	24	9	10	202	149
1617	49	10	34	0	298	149
1672	171	5	16	0	298	149
1674	4	1	0	2	258	149
1676	14	1	4	2	298	149
1678	180	1	20	2	275	149
1689	110	1	5	0	298	149
1692	138	2	5	0	298	149
1700	2	0	0	13	298	149
1706	1	0	5	6	298	149
1719	2	20	0	49	298	149
1725	76	4	34	0	232	149
1726	52	4	10	0	228	149
1727	104	2	23	0	199	149
1731	29	2	3	0	199	149
1732	36	2	1	0	246	149
1738	2	0	0	11	298	149
1747	6	47	2	178	219	149
1754	14	0	719	2	248	149
1756	19	0	275	4	216	149
1757	79	0	976	2	227	149
1773	0	14	2	10	219	149
1775	0	14	1	10	210	149
1776	0	1	1	2	270	149
1777	2	14	0	10	270	149
1778	1	14	5	10	242	149
1780	0	2	4	0	242	149
1782	0	10	3	14	298	149
1785	11	7	12	15	194	149
1792	0	2	1	0	248	149
1794	0	8	2	7	267	149
1798	2	1	5	0	276	149
1800	0	1	3	0	245	149
1813	4	2	2	0	233	149
1815	1	0	9	3	265	149
1816	0	1	2	5	247	149
1819	13	0	23	4	251	149
1821	4	0	1	2	208	149
1822	1	6	0	6	242	149
1827	9	0	6	2	271	149
1833	13	6	5	0	224	149
1840	27	1	22	3	298	149
1860	2	0	4	5	224	149
1869	25	0	146	12	235	149
1872	4	0	2	10	199	149
1875	0	2	2	0	212	149
1880	337	0	1344	2	266	149
1881	155	6	1523	2	250	149
1888	33	0	202	2	234	149
1929	1	49	0	15	281	149
1930	9	121	3	49	243	149
1931	346	0	107	6	233	149
1932	251	0	58	1	250	149
1933	566	6	147	0	298	149
1934	586	9	145	0	246	149
1937	119	10	106	0	298	149
1938	171	0	54	3	298	149
1939	43	26	20	9	206	149
1949	131	1	95	1	298	149
1951	4	0	72	2	297	149
1952	21	0	5	1	261	149
1953	4	0	0	1	272	149
1956	25	3	3	0	298	149
2010	30	12	28	6	184	149
2011	4	30	0	26	241	149
2013	584	1	190	2	298	149
2014	7	121	0	28	191	149
2030	3	0	2	1	298	149
2031	2	4	3	4	298	149
2037	0	7	4	16	297	149
2039	1	0	6	1	298	149
2041	7	0	22	1	298	149
2050	44	0	25	1	276	149
2051	46	0	29	2	276	149
2061	94	2	71	0	245	149
2062	37	4	32	0	245	149
2063	35	4	62	0	276	149
2064	93	0	112	5	276	149
2065	12	3	34	9	224	149
2069	1	5	0	2	234	149
2070	2	5	4	2	298	149
2086	0	14	1	10	245	149
2087	6	14	2	10	298	149
2090	4	9	6	13	192	149
2091	3	26	4	7	273	149
2092	16	1	13	2	276	149
2093	15	6	16	1	276	149
2094	12	6	4	1	298	149
2095	18	6	6	7	298	149
2096	5	0	5	1	245	149
2097	49	2	52	1	276	149
2102	42	0	12	2	298	149
2108	2	0	14	2	258	149
2153	4	178	8	480	298	149
2154	4	9	9	209	298	149
2161	0	2	1	289	254	149
2195	2	0	29	1	199	149
2199	4	2	4	0	263	149
2201	10	2	10	0	231	149
2206	147	0	137	2	298	149
2207	142	0	134	2	291	149
2208	2	147	5	135	298	149
2209	150	2	201	27	240	149
2212	28	1	153	1	202	149
2227	0	22	2	79	273	149
2243	5	286	0	436	242	149
2244	469	0	732	1	219	149
2248	254	0	323	2	271	149
2249	4	0	140	9	203	149
2254	13	0	69	1	283	149
2265	0	5	2	25	298	149
2269	6	21	0	13	236	149
2270	7	21	1	13	277	149
2275	16	0	114	1	255	149
2295	0	2	3	1	281	149
2336	2	0	169	2	275	149
2338	30	0	939	1	280	149
2341	1	2	8	2	229	149
2342	11	2	23	2	232	149
2343	11	0	38	1	266	149
2347	1	2	5	3	254	149
2349	4	2	6	3	276	149
2366	100	2	37	2	210	149
2378	3	0	8	4	177	149
2379	4	0	98	4	298	149
2395	88	0	637	1	258	149
2397	83	0	425	1	298	149
2402	1	0	8	2	298	149
2403	2	0	0	2	298	149
2404	1	0	13	2	298	149
2411	358	11	45	2	289	149
