IncLevel1	IncLevel2	IncLevelDifference
0.0	0.019,NA,NA,NA	-0.019
0.333	1.0,0.0,1.0,NA	-0.334
0.0	1.0,NA,NA,NA	-1.0
0.6	0.622,0.201,0.312,0.208	0.264
0.0	0.49,0.032,0.078,0.036	-0.159
0.0	0.043,0.0,0.164,0.089	-0.074
0.002	0.004,0.0,0.003,0.003	-0.001
0.01	0.0,0.032,0.036,0.026	-0.013
0.649	NA,0.649,1.0,NA	-0.175
0.791	0.611,0.278,0.642,0.31	0.331
0.938	0.881,0.789,0.882,0.957	0.061
0.803	0.527,0.177,0.406,0.69	0.353
0.162	0.076,0.02,0.065,0.071	0.104
0.0	NA,NA,NA,1.0	-1.0
0.77	1.0,NA,NA,1.0	-0.23
0.789	1.0,NA,NA,1.0	-0.211
0.778	1.0,NA,NA,1.0	-0.222
0.0	0.147,0.0,NA,0.0	-0.049
0.357	1.0,NA,NA,NA	-0.643
0.0	0.007,0.0,0.0,0.016	-0.006
0.048	0.714,0.143,0.053,0.571	-0.322
0.915	1.0,0.83,1.0,1.0	-0.042
0.041	0.048,0.111,0.25,0.0	-0.061
0.041	0.048,0.0,0.0,0.0	0.029
1.0	0.932,1.0,1.0,NA	0.023
1.0	0.055,NA,NA,NA	0.945
0.901	1.0,1.0,1.0,1.0	-0.099
0.733	1.0,1.0,0.889,1.0	-0.239
0.151	0.244,0.203,0.139,0.125	-0.027
0.446	0.492,0.744,0.293,0.0	0.064
0.667	1.0,1.0,NA,NA	-0.333
0.0	0.044,0.0,NA,0.0	-0.015
1.0	1.0,1.0,NA,0.267	0.244
0.213	0.669,NA,NA,1.0	-0.622
0.708	0.197,0.0,NA,0.0	0.642
0.0	0.587,NA,NA,NA	-0.587
1.0	0.786,1.0,1.0,1.0	0.053
0.965	1.0,1.0,1.0,1.0	-0.035
0.6	0.5,NA,NA,NA	0.1
0.0	1.0,NA,NA,NA	-1.0
1.0	0.722,NA,NA,0.0	0.639
0.994	0.999,0.994,1.0,1.0	-0.004
0.0	0.926,0.0,NA,NA	-0.463
0.0	0.01,0.0,0.0,0.0	-0.003
0.0	0.023,0.0,0.0,0.0	-0.006
1.0	0.889,NA,NA,NA	0.111
0.748	1.0,0.911,0.939,0.892	-0.188
0.0	0.013,0.0,0.0,NA	-0.004
0.001	0.004,0.001,0.002,0.0	-0.001
1.0	0.692,1.0,1.0,1.0	0.077
1.0	1.0,1.0,0.0,1.0	0.25
0.0	0.105,0.0,0.0,0.0	-0.026
0.0	0.036,0.188,NA,NA	-0.112
1.0	NA,0.0,NA,1.0	0.5
1.0	1.0,0.5,1.0,1.0	0.125
0.02	0.096,0.03,0.027,0.111	-0.046
0.0	0.146,NA,NA,NA	-0.146
1.0	0.948,1.0,NA,1.0	0.017
1.0	0.967,0.738,1.0,NA	0.098
0.0	0.011,0.087,0.0,0.0	-0.024
1.0	0.988,1.0,NA,1.0	0.004
1.0	1.0,0.949,1.0,1.0	0.013
1.0	0.974,0.951,1.0,1.0	0.019
0.268	0.0,0.0,NA,NA	0.268
1.0	0.0,NA,NA,NA	1.0
1.0	0.964,1.0,1.0,1.0	0.009
1.0	0.6,1.0,0.25,1.0	0.287
0.475	0.878,NA,NA,NA	-0.403
1.0	0.459,0.0,1.0,1.0	0.385
0.0	1.0,0.0,1.0,0.151	-0.538
0.0	0.11,0.0,0.103,0.043	-0.064
0.047	0.0,0.105,0.0,0.198	-0.029
1.0	0.621,0.247,NA,0.0	0.711
0.0	0.289,0.0,NA,NA	-0.144
1.0	0.911,0.864,0.637,0.594	0.249
0.313	0.186,0.663,1.0,0.45	-0.262
1.0	0.5,NA,NA,NA	0.5
1.0	0.943,1.0,1.0,1.0	0.014
1.0	NA,0.0,NA,1.0	0.5
0.699	0.665,NA,NA,NA	0.034
0.0	0.009,0.0,NA,NA	-0.004
0.0	0.0,NA,NA,1.0	-0.5
0.309	0.5,NA,0.4,1.0	-0.324
0.0	0.005,0.051,0.0,0.097	-0.038
0.476	0.773,0.0,1.0,0.732	-0.15
0.0	0.098,0.081,0.0,0.0	-0.045
1.0	0.962,1.0,NA,1.0	0.013
1.0	0.789,1.0,NA,1.0	0.07
0.0	0.024,0.0,NA,0.0	-0.008
0.0	0.054,0.0,0.0,0.0	-0.013
0.0	0.392,0.0,NA,0.0	-0.131
0.055	0.153,0.065,0.022,0.077	-0.024
0.5	1.0,0.667,1.0,1.0	-0.417
1.0	1.0,1.0,0.854,1.0	0.036
0.074	0.075,0.094,0.055,0.07	0.001
0.2	0.126,0.064,0.0,0.0	0.153
0.0	0.017,0.0,0.0,0.0	-0.004
1.0	0.709,NA,NA,NA	0.291
0.0	0.035,0.0,NA,NA	-0.018
0.157	0.082,0.133,0.078,0.191	0.036
0.21	0.328,0.516,0.441,0.202	-0.162
0.0	0.765,0.297,0.0,0.411	-0.368
0.5	0.0,NA,NA,NA	0.5
0.818	0.758,1.0,1.0,1.0	-0.122
0.021	0.011,0.01,0.039,0.016	0.002
0.307	NA,NA,NA,0.0	0.307
0.05	0.053,0.025,0.016,0.0	0.027
0.023	0.02,0.025,0.0,0.01	0.009
0.022	0.017,0.018,0.0,0.009	0.011
0.857	1.0,0.75,1.0,1.0	-0.081
0.236	0.297,0.0,0.035,0.595	0.004
0.662	0.954,0.658,0.71,0.669	-0.086
0.167	0.062,0.6,0.0,0.0	0.002
0.815	0.423,0.595,0.524,1.0	0.179
0.017	0.036,0.0,0.005,0.03	-0.001
0.838	0.525,0.815,1.0,1.0	0.003
1.0	0.987,1.0,1.0,1.0	0.003
0.942	1.0,1.0,1.0,1.0	-0.058
0.093	0.045,0.03,0.334,0.072	-0.027
0.944	1.0,1.0,1.0,0.898	-0.031
1.0	0.993,1.0,1.0,1.0	0.002
0.998	1.0,0.992,0.992,1.0	0.002
0.153	0.0,0.266,0.0,NA	0.064
0.5	0.455,0.2,0.667,1.0	-0.081
0.078	0.09,0.083,0.161,0.14	-0.04
1.0	0.991,1.0,1.0,NA	0.003
0.397	0.594,0.414,0.514,0.297	-0.058
0.0	0.043,0.0,NA,0.0	-0.014
0.0	0.029,0.0,NA,0.0	-0.01
0.49	0.253,0.49,NA,NA	0.118
1.0	1.0,0.999,0.994,1.0	0.002
0.005	0.008,0.006,0.003,0.008	-0.001
1.0	0.923,1.0,1.0,1.0	0.019
0.984	1.0,0.972,1.0,1.0	-0.009
1.0	0.178,1.0,0.661,1.0	0.29
0.961	0.992,0.964,0.955,1.0	-0.017
1.0	0.982,1.0,1.0,1.0	0.004
0.5	0.964,1.0,NA,1.0	-0.488
0.0	0.041,0.0,NA,0.0	-0.014
0.024	0.0,0.0,NA,0.0	0.024
1.0	1.0,1.0,1.0,0.778	0.055
0.891	0.952,0.833,0.861,0.899	0.005
0.035	0.032,0.038,0.053,0.026	-0.002
0.885	0.784,0.933,1.0,1.0	-0.044
1.0	0.953,1.0,1.0,1.0	0.012
1.0	0.951,1.0,1.0,1.0	0.012
1.0	0.951,1.0,1.0,1.0	0.012
1.0	1.0,1.0,1.0,0.429	0.143
0.957	1.0,0.758,1.0,1.0	0.017
0.013	0.026,0.006,0.021,0.0	-0.0
1.0	0.976,0.951,1.0,1.0	0.018
1.0	0.993,0.99,1.0,1.0	0.004
0.003	0.002,0.002,0.0,0.0	0.002
0.0	0.006,0.0,0.0,0.0	-0.002
0.0	0.006,0.0,0.0,0.0	-0.002
1.0	0.467,1.0,1.0,NA	0.178
0.0	0.8,1.0,NA,NA	-0.9
0.004	0.023,0.006,0.005,0.005	-0.006
0.019	0.014,0.0,0.0,0.0	0.015
1.0	0.665,1.0,0.531,1.0	0.201
0.0	0.008,0.0,0.0,0.0	-0.002
1.0	0.937,1.0,0.0,NA	0.354
0.189	0.324,0.134,0.351,0.299	-0.088
1.0	1.0,1.0,0.983,1.0	0.004
1.0	1.0,0.654,1.0,1.0	0.087
1.0	1.0,0.143,1.0,1.0	0.214
0.444	0.56,0.037,0.417,0.429	0.083
0.371	0.514,1.0,NA,0.0	-0.134
0.811	1.0,1.0,0.794,1.0	-0.137
0.033	0.12,0.0,0.161,0.0	-0.037
0.0	1.0,NA,NA,1.0	-1.0
1.0	0.636,1.0,1.0,1.0	0.091
0.2	0.2,0.0,0.272,NA	0.043
0.994	1.0,1.0,1.0,1.0	-0.006
0.086	0.0,0.0,0.0,0.0	0.086
0.918	0.922,1.0,1.0,1.0	-0.062
0.0	0.012,0.0,NA,NA	-0.006
0.757	1.0,1.0,1.0,1.0	-0.243
0.023	0.044,0.011,0.0,0.012	0.006
1.0	NA,0.796,1.0,1.0	0.068
1.0	0.962,1.0,1.0,1.0	0.01
0.09	0.028,0.039,0.0,0.0	0.073
0.91	1.0,0.91,NA,1.0	-0.06
1.0	0.906,1.0,1.0,0.809	0.071
0.0	0.012,0.0,0.0,0.0	-0.003
0.226	0.821,0.333,0.429,0.333	-0.253
0.045	0.0,0.067,0.0,0.0	0.028
0.188	0.261,0.0,0.0,0.128	0.091
1.0	0.133,0.077,1.0,0.333	0.614
0.96	1.0,0.951,1.0,1.0	-0.028
0.185	0.259,1.0,NA,0.0	-0.235
0.235	0.17,0.133,0.86,0.413	-0.159
0.803	0.877,1.0,1.0,0.884	-0.137
0.0	0.017,0.03,0.0,0.0	-0.012
0.215	NA,1.0,NA,NA	-0.785
0.39	1.0,1.0,1.0,1.0	-0.61
0.69	1.0,1.0,1.0,1.0	-0.31
0.423	0.568,0.481,0.337,0.126	0.045
0.0	0.044,0.0,NA,0.0	-0.015
1.0	0.923,1.0,1.0,NA	0.026
0.827	0.848,1.0,0.894,0.93	-0.091
0.949	1.0,1.0,1.0,1.0	-0.051
1.0	0.96,1.0,1.0,1.0	0.01
0.042	0.179,0.0,0.106,0.052	-0.042
1.0	0.974,1.0,1.0,1.0	0.006
0.973	1.0,0.984,1.0,1.0	-0.023
0.0	0.667,0.0,NA,NA	-0.334
0.909	1.0,1.0,0.83,0.646	0.04
1.0	1.0,0.697,NA,NA	0.151
0.0	0.04,NA,NA,NA	-0.04
1.0	0.651,1.0,1.0,1.0	0.087
0.274	0.0,NA,NA,0.0	0.274
0.0	0.198,0.0,0.0,0.372	-0.143
0.481	0.0,0.0,NA,0.0	0.481
1.0	0.918,0.962,1.0,0.905	0.054
1.0	0.884,NA,NA,NA	0.116
0.0	0.06,NA,NA,NA	-0.06
0.0	0.127,0.0,0.0,0.0	-0.032
0.995	1.0,0.998,1.0,1.0	-0.005
0.0	0.022,0.0,0.0,0.063	-0.021
1.0	0.463,1.0,1.0,NA	0.179
0.791	0.583,0.452,0.354,0.121	0.414
1.0	0.919,1.0,NA,1.0	0.027
1.0	0.926,1.0,1.0,1.0	0.018
1.0	1.0,1.0,1.0,0.667	0.083
0.0	0.161,0.045,0.0,0.0	-0.052
0.0	0.077,0.0,0.0,0.049	-0.032
1.0	0.943,NA,NA,NA	0.057
0.0	0.048,0.0,NA,0.0	-0.016
0.799	0.837,0.937,0.942,0.904	-0.106
0.0	0.01,0.0,0.0,0.0	-0.003
0.78	0.727,NA,0.307,0.0	0.435
0.012	0.015,0.0,0.0,0.0	0.008
0.099	0.255,0.065,0.098,0.227	-0.062
0.066	0.052,0.037,0.0,0.035	0.035
0.0	0.035,0.245,0.0,NA	-0.093
0.802	1.0,1.0,0.743,1.0	-0.134
0.944	1.0,1.0,1.0,1.0	-0.056
0.0	0.04,0.0,0.0,0.0	-0.01
0.0	0.088,0.0,0.0,0.0	-0.022
0.729	1.0,1.0,1.0,1.0	-0.271
0.284	0.549,0.63,0.656,0.57	-0.317
0.984	0.935,1.0,0.893,1.0	0.027
0.006	0.0,0.0,0.008,0.0	0.004
0.998	1.0,1.0,1.0,1.0	-0.002
0.364	0.053,0.152,0.077,0.2	0.243
0.015	0.0,0.005,0.016,0.0	0.01
0.0	1.0,1.0,NA,NA	-1.0
0.969	0.963,0.991,1.0,1.0	-0.019
0.0	0.097,0.147,0.034,0.111	-0.097
0.473	0.0,0.31,NA,1.0	0.036
0.887	0.928,0.836,0.936,0.904	-0.014
0.0	0.0,NA,1.0,1.0	-0.667
0.143	NA,0.0,NA,0.0	0.143
1.0	0.988,1.0,1.0,1.0	0.003
0.0	0.015,0.0,NA,NA	-0.007
0.0	0.005,0.0,0.0,0.0	-0.001
1.0	0.0,NA,NA,NA	1.0
1.0	0.525,NA,NA,NA	0.475
0.0	0.812,NA,1.0,NA	-0.906
0.93	1.0,NA,NA,1.0	-0.07
0.0	0.098,0.0,0.0,0.0	-0.025
1.0	NA,0.0,NA,1.0	0.5
1.0	0.966,1.0,1.0,1.0	0.008
0.0	0.346,0.0,NA,NA	-0.173
0.011	0.021,0.0,0.014,0.032	-0.006
1.0	0.938,0.969,0.974,1.0	0.03
1.0	0.577,0.112,NA,0.0	0.77
0.0	0.057,0.0,0.0,0.0	-0.014
0.97	1.0,1.0,1.0,1.0	-0.03
0.0	0.027,0.0,0.0,0.122	-0.037
0.0	0.038,0.0,NA,NA	-0.019
0.942	0.945,0.929,1.0,0.877	0.004
1.0	0.113,NA,NA,NA	0.887
0.0	0.0,0.257,NA,0.0	-0.086
0.687	0.637,1.0,1.0,NA	-0.192
0.892	0.845,1.0,1.0,1.0	-0.069
0.956	0.746,0.944,1.0,0.714	0.105
0.143	0.0,NA,NA,NA	0.143
1.0	0.0,NA,NA,NA	1.0
1.0	0.536,NA,NA,NA	0.464
1.0	0.898,NA,NA,1.0	0.051
0.988	0.98,0.987,0.94,1.0	0.011
0.0	0.0,0.015,0.0,0.0	-0.004
0.155	0.329,NA,NA,NA	-0.174
0.0	0.044,0.0,NA,NA	-0.022
0.0	0.055,NA,NA,NA	-0.055
0.839	0.565,0.953,1.0,0.801	0.009
0.262	0.273,0.429,0.067,0.636	-0.089
0.0	0.016,0.0,0.0,0.0	-0.004
0.982	1.0,1.0,1.0,1.0	-0.018
0.0	0.18,NA,NA,NA	-0.18
1.0	0.333,1.0,1.0,NA	0.222
1.0	0.824,NA,NA,1.0	0.088
0.0	1.0,NA,NA,NA	-1.0
0.667	0.185,0.429,NA,0.0	0.462
0.276	0.12,0.0,1.0,1.0	-0.254
0.079	0.0,0.0,0.0,0.0	0.079
0.139	0.642,0.35,0.0,0.0	-0.109
0.642	0.0,1.0,NA,0.0	0.309
0.143	0.04,NA,0.0,0.0	0.13
1.0	0.936,1.0,1.0,0.961	0.026
1.0	1.0,0.959,1.0,1.0	0.01
0.078	0.06,0.017,0.0,0.033	0.051
1.0	0.928,1.0,NA,1.0	0.024
0.243	0.633,0.445,0.0,1.0	-0.277
0.0	0.268,1.0,NA,NA	-0.634
0.327	0.549,1.0,NA,1.0	-0.523
0.949	0.979,1.0,1.0,0.898	-0.02
1.0	0.99,0.938,0.979,1.0	0.023
0.992	1.0,1.0,0.99,1.0	-0.006
0.033	0.022,0.06,0.071,0.081	-0.025
0.994	0.989,0.968,0.993,0.956	0.018
0.092	0.142,0.079,0.081,0.24	-0.044
1.0	1.0,0.493,0.493,1.0	0.254
0.0	0.001,0.0,0.0,0.0	-0.0
0.0	0.0,0.002,0.0,0.0	-0.001
0.014	0.012,0.031,0.031,0.016	-0.008
0.3	1.0,NA,1.0,1.0	-0.7
1.0	1.0,0.0,NA,1.0	0.333
0.2	1.0,NA,NA,NA	-0.8
0.0	1.0,1.0,NA,NA	-1.0
0.947	1.0,1.0,1.0,1.0	-0.053
0.0	0.245,0.103,0.045,0.039	-0.108
1.0	0.99,1.0,1.0,1.0	0.002
0.976	0.987,0.874,0.899,0.917	0.057
0.333	0.0,0.0,1.0,NA	-0.0
0.958	0.915,1.0,0.91,1.0	0.002
0.994	0.985,0.984,1.0,1.0	0.002
0.009	0.018,0.007,0.011,0.02	-0.005
0.009	0.014,0.013,0.012,0.019	-0.005
0.072	0.106,0.091,0.119,0.153	-0.045
0.943	1.0,1.0,1.0,1.0	-0.057
0.556	0.392,0.424,0.699,1.0	-0.073
0.024	0.0,0.0,0.0,0.0	0.024
0.4	0.662,0.343,0.471,0.415	-0.073
0.818	1.0,1.0,1.0,0.467	-0.049
0.314	0.064,0.178,0.16,0.281	0.143
1.0	0.981,1.0,1.0,NA	0.006
0.04	0.0,0.0,0.154,0.0	0.002
0.0	0.123,0.0,0.0,0.0	-0.031
0.0	0.1,NA,1.0,0.0	-0.367
0.0	0.044,0.0,0.0,0.0	-0.011
0.993	1.0,1.0,1.0,1.0	-0.007
0.116	0.188,0.114,0.246,0.125	-0.052
0.777	0.801,0.58,0.696,0.834	0.049
0.122	0.0,0.0,0.0,0.0	0.122
0.073	0.108,0.021,0.072,0.15	-0.015
0.187	0.187,0.0,NA,NA	0.093
1.0	1.0,1.0,1.0,0.915	0.021
0.966	1.0,1.0,0.931,0.846	0.022
0.979	1.0,1.0,0.972,0.914	0.007
0.976	1.0,0.926,0.97,1.0	0.002
1.0	0.293,NA,NA,1.0	0.354
0.0	0.0,0.0,0.473,0.0	-0.118
1.0	0.143,NA,0.0,NA	0.928
0.475	0.448,0.373,0.395,0.404	0.07
0.694	0.402,0.193,0.773,0.581	0.207
0.059	0.242,0.121,0.405,0.342	-0.219
0.344	0.325,0.476,0.63,0.893	-0.237
0.789	0.921,0.677,0.754,0.603	0.05
1.0	1.0,0.239,0.44,1.0	0.33
1.0	NA,0.215,1.0,0.597	0.396
1.0	0.253,NA,1.0,NA	0.373
1.0	1.0,1.0,0.881,1.0	0.03
1.0	1.0,1.0,0.881,NA	0.04
0.987	1.0,0.992,0.974,1.0	-0.005
0.012	0.0,0.056,0.176,0.0	-0.046
1.0	0.661,1.0,1.0,NA	0.113
