ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5	0	3	2,0,0,0	78,0,0,0	199	149	1	1.0	0.0	0.019,NA,NA,NA	-0.019
7	4	4	3,0,2,0	0,2,0,0	298	149	1	1.0	0.333	1.0,0.0,1.0,NA	-0.334
9	0	2	13,0,0,0	0,0,0,0	273	149	1	1.0	0.0	1.0,NA,NA,NA	-1.0
13	3	1	23,115,48,42	7,228,53,80	298	149	0.287371296281	1.0	0.6	0.622,0.201,0.312,0.208	0.264
14	0	1	9,10,6,4	7,228,53,80	199	149	0.0464285050191	0.3293706666494931	0.0	0.49,0.032,0.078,0.036	-0.159
15	0	72	16,0,2,1	207,18,6,6	254	149	0.0123275691831	0.13802916820274216	0.0	0.043,0.0,0.164,0.089	-0.074
17	3	610	4,0,1,1	530,341,166,154	298	149	1	1.0	0.002	0.004,0.0,0.003,0.003	-0.001
19	2	184	0,4,2,1	96,118,52,37	153	149	0.598918304177	1.0	0.01	0.0,0.032,0.036,0.026	-0.013
20	8	4	0,2,1,0	0,1,0,0	161	149	1	1.0	0.649	NA,0.649,1.0,NA	-0.175
21	38	9	28,3,4,2	16,7,2,4	166	149	0.00869699299079	0.11021462026510236	0.791	0.611,0.278,0.642,0.31	0.331
22	32	2	63,123,103,94	8,31,13,4	158	149	0.123741426502	0.6296980697756277	0.938	0.881,0.789,0.882,0.957	0.061
23	11	2	12,9,12,12	8,31,13,4	201	149	0.0127085030766	0.1409556506275016	0.803	0.527,0.177,0.406,0.69	0.353
24	7	28	6,3,9,9	57,117,100,91	192	149	0.0270980178837	0.234842525993321	0.162	0.076,0.02,0.065,0.071	0.104
29	0	2	0,0,0,4	0,0,0,0	159	149	1	1.0	0.0	NA,NA,NA,1.0	-1.0
38	5	1	6,0,0,4	0,0,0,0	222	149	1	1.0	0.77	1.0,NA,NA,1.0	-0.23
39	6	1	6,0,0,4	0,0,0,0	239	149	1	1.0	0.789	1.0,NA,NA,1.0	-0.211
40	7	1	7,0,0,4	0,0,0,0	298	149	1	1.0	0.778	1.0,NA,NA,1.0	-0.222
57	0	10	4,0,0,0	17,4,0,1	204	149	1	1.0	0.0	0.147,0.0,NA,0.0	-0.049
59	2	3	1,0,0,0	0,0,0,0	179	149	1	1.0	0.357	1.0,NA,NA,NA	-0.643
67	0	696	4,0,0,2	403,333,124,85	220	149	1	1.0	0.0	0.007,0.0,0.0,0.016	-0.006
75	5	50	5,1,2,8	1,3,18,3	298	149	0.0111007895304	0.12788843475518677	0.048	0.714,0.143,0.053,0.571	-0.322
76	22	2	17,10,2,6	0,2,0,0	153	149	0.138791665291	0.67784725975486	0.915	1.0,0.83,1.0,1.0	-0.042
79	3	35	5,2,4,0	50,8,6,10	298	149	0.608898619817	1.0	0.041	0.048,0.111,0.25,0.0	-0.061
80	3	35	5,0,0,0	50,8,6,10	298	149	0.288359231519	1.0	0.041	0.048,0.0,0.0,0.0	0.029
83	17	0	21,6,2,0	1,0,0,0	230	149	1	1.0	1.0	0.932,1.0,1.0,NA	0.023
85	1	0	1,0,0,0	13,0,0,0	196	149	1	1.0	1.0	0.055,NA,NA,NA	0.945
87	73	4	101,20,28,19	0,0,0,0	298	149	0.00743314169834	0.10413868871845186	0.901	1.0,1.0,1.0,1.0	-0.099
88	15	4	27,21,11,9	0,0,1,0	204	149	0.000141698846673	0.0056471034248143665	0.733	1.0,1.0,0.889,1.0	-0.239
89	9	49	3,5,2,4	9,19,12,27	154	149	0.911747419847	1.0	0.151	0.244,0.203,0.139,0.125	-0.027
90	5	6	4,3,3,0	4,1,7,6	154	149	0.433324966025	1.0	0.446	0.492,0.744,0.293,0.0	0.064
95	4	1	10,2,0,0	0,0,0,0	298	149	1	1.0	0.667	1.0,1.0,NA,NA	-0.333
112	0	14	1,0,0,0	20,10,0,8	160	149	1	1.0	0.0	0.044,0.0,NA,0.0	-0.015
113	16	0	2,5,0,1	0,0,0,2	205	149	1	1.0	1.0	1.0,1.0,NA,0.267	0.244
122	1	3	5,0,0,2	2,0,0,0	184	149	1	1.0	0.213	0.669,NA,NA,1.0	-0.622
123	6	2	10,0,0,0	33,7,0,4	184	149	1	1.0	0.708	0.197,0.0,NA,0.0	0.642
131	0	2	4,0,0,0	2,0,0,0	210	149	1	1.0	0.0	0.587,NA,NA,NA	-0.587
144	38	0	12,32,16,27	2,0,0,0	243	149	1	1.0	1.0	0.786,1.0,1.0,1.0	0.053
145	45	1	10,32,14,27	0,0,0,0	243	149	0.303623331186	1.0	0.965	1.0,1.0,1.0,1.0	-0.035
149	12	4	10,0,0,0	5,0,0,0	298	149	1	1.0	0.6	0.5,NA,NA,NA	0.1
150	0	1	3,0,0,0	0,0,0,0	153	149	1	1.0	0.0	1.0,NA,NA,NA	-1.0
151	3	0	7,0,0,0	2,0,0,2	201	149	1	1.0	1.0	0.722,NA,NA,0.0	0.639
165	164	1	1587,327,20,25	2,2,0,0	159	149	1	1.0	0.994	0.999,0.994,1.0,1.0	-0.004
166	0	1	50,0,0,0	2,2,0,0	298	149	1	1.0	0.0	0.926,0.0,NA,NA	-0.463
167	0	164	33,0,0,0	1569,327,20,25	298	149	1	1.0	0.0	0.01,0.0,0.0,0.0	-0.003
170	0	11	20,0,0,0	718,1,1,6	173	149	0.246268093535	0.9483362496900277	0.0	0.023,0.0,0.0,0.0	-0.006
176	4	0	32,0,0,0	2,0,0,0	298	149	1	1.0	1.0	0.889,NA,NA,NA	0.111
