ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
5	0	3	2,0,0,0	78,0,0,0	199	149	1	1.0
7	4	4	3,0,2,0	0,2,0,0	298	149	1	1.0
9	0	2	13,0,0,0	0,0,0,0	273	149	1	1.0
13	3	1	23,115,48,42	7,228,53,80	298	149	0.287371296281	1.0
14	0	1	9,10,6,4	7,228,53,80	199	149	0.0464285050191	0.3293706666494931
15	0	72	16,0,2,1	207,18,6,6	254	149	0.0123275691831	0.13802916820274216
17	3	610	4,0,1,1	530,341,166,154	298	149	1	1.0
19	2	184	0,4,2,1	96,118,52,37	153	149	0.598918304177	1.0
20	8	4	0,2,1,0	0,1,0,0	161	149	1	1.0
21	38	9	28,3,4,2	16,7,2,4	166	149	0.00869699299079	0.11021462026510236
22	32	2	63,123,103,94	8,31,13,4	158	149	0.123741426502	0.6296980697756277
23	11	2	12,9,12,12	8,31,13,4	201	149	0.0127085030766	0.1409556506275016
24	7	28	6,3,9,9	57,117,100,91	192	149	0.0270980178837	0.234842525993321
29	0	2	0,0,0,4	0,0,0,0	159	149	1	1.0
38	5	1	6,0,0,4	0,0,0,0	222	149	1	1.0
39	6	1	6,0,0,4	0,0,0,0	239	149	1	1.0
40	7	1	7,0,0,4	0,0,0,0	298	149	1	1.0
57	0	10	4,0,0,0	17,4,0,1	204	149	1	1.0
59	2	3	1,0,0,0	0,0,0,0	179	149	1	1.0
67	0	696	4,0,0,2	403,333,124,85	220	149	1	1.0
75	5	50	5,1,2,8	1,3,18,3	298	149	0.0111007895304	0.12788843475518677
76	22	2	17,10,2,6	0,2,0,0	153	149	0.138791665291	0.67784725975486
79	3	35	5,2,4,0	50,8,6,10	298	149	0.608898619817	1.0
80	3	35	5,0,0,0	50,8,6,10	298	149	0.288359231519	1.0
83	17	0	21,6,2,0	1,0,0,0	230	149	1	1.0
85	1	0	1,0,0,0	13,0,0,0	196	149	1	1.0
87	73	4	101,20,28,19	0,0,0,0	298	149	0.00743314169834	0.10413868871845186
88	15	4	27,21,11,9	0,0,1,0	204	149	0.000141698846673	0.0056471034248143665
89	9	49	3,5,2,4	9,19,12,27	154	149	0.911747419847	1.0
90	5	6	4,3,3,0	4,1,7,6	154	149	0.433324966025	1.0
95	4	1	10,2,0,0	0,0,0,0	298	149	1	1.0
112	0	14	1,0,0,0	20,10,0,8	160	149	1	1.0
113	16	0	2,5,0,1	0,0,0,2	205	149	1	1.0
122	1	3	5,0,0,2	2,0,0,0	184	149	1	1.0
123	6	2	10,0,0,0	33,7,0,4	184	149	1	1.0
131	0	2	4,0,0,0	2,0,0,0	210	149	1	1.0
144	38	0	12,32,16,27	2,0,0,0	243	149	1	1.0
