ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
1	0	185	11	1153	197	149	1
2	9	78	39	385	442	149	0.857900074021
5	192	979	47	148	152	149	0.0468506899482
7	4	194	23	868	192	149	0.480843105817
13	10	204	26	620	204	149	0.877287238587
14	29	489	18	1553	370	149	0.00131413682627
17	194	956	200	592	378	149	0.00506478501577
19	5	67	5	16	374	149	0.0716961197975
20	3	5	17	0	198	149	8.89997406517e-06
21	4	6	66	18	198	149	0.0139557867863
22	29	1925	11	1753	166	149	0.304940746159
27	71	9	41	32	215	149	8.87208270917e-06
41	13	13	101	59	845	149	0.166592775467
43	53	3	31	0	193	149	0.0823842509244
44	40	181	26	201	152	149	0.0746208148526
47	5	4	24	97	152	149	0.0354623647135
48	16	125	38	177	152	149	0.114871000696
49	46	582	0	325	152	149	2.93845165977e-08
50	7	759	0	199	170	149	1
51	963	17	195	0	153	149	0.124482465348
57	2	2	7	0	152	149	0.00564403422685
58	0	2	16	59	200	149	0.0134936322314
61	25	102	20	361	309	149	2.77294739551e-05
62	22	4	14	23	182	149	0.000103120010918
65	618	0	462	25	463	149	1.54585921841e-09
68	23	2	90	25	235	149	0.0466483194429
69	44	10	192	0	428	149	1.38816994566e-08
71	210	0	467	7	644	149	0.0146401584457
72	16	146	52	318	266	149	0.184853415257
75	15	0	185	4	154	149	0.395872348158
76	10	0	133	36	154	149	0.00169577484791
78	4	21	2	104	167	149	0.0128930111996
83	9	0	0	22	271	149	9.08706443425e-12
84	21	0	0	22	244	149	1.11022302463e-16
85	11	51	0	52	232	149	0.000130724007236
88	17	0	0	12	214	149	1.07391873172e-12
94	4	5	0	19	193	149	0.000514343746647
95	6	13	32	89	152	149	0.775581352243
100	17	131	67	1266	152	149	0.0125564598908
102	30	43	165	211	152	149	0.677574411537
103	353	0	827	8	161	149	1
105	48	0	134	11	182	149	0.00322316706717
117	7	12	5	26	152	149	0.0962360495776
120	56	64	37	7	257	149	1.89613684051e-05
121	16	4	18	0	190	149	0.00344654329546
122	36	9	17	18	152	149	0.00349724488191
123	2	127	5	120	171	149	0.17425823019
124	16	196	18	244	152	149	0.80851410563
127	7	0	30	11	153	149	0.00207103395757
131	0	2	10	15	587	149	0.0111528720963
134	13	737	0	104	170	149	0.31783996585
143	225	4	377	0	753	149	0.0136949363277
145	4	26	0	46	197	149	0.0094101986511
146	3	11	14	69	188	149	0.74013474346
158	6	1	0	37	152	149	1.05812090201e-08
159	606	168	1453	190	2845	149	3.9664109176e-05
162	1	4	0	15	197	149	0.236943837788
163	29	290	20	215	837	149	0.807448952503
167	596	9	567	5	239	149	0.306239131533
169	61	19	563	33	600	149	5.02763708699e-06
170	0	14	19	94	256	149	0.0041046361053
181	20	2	39	20	184	149	0.008342203938
193	164	53	155	74	152	149	0.121499063724
195	489	370	387	262	152	149	0.528185382093
196	366	2428	26	501	197	149	4.51908088794e-06
