ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1	0	185	11	1153	197	149	1	1.0	0.0	0.007	-0.007
2	9	78	39	385	442	149	0.857900074021	0.9572936120085993	0.037	0.033	0.004
5	192	979	47	148	152	149	0.0468506899482	0.08776709327780018	0.161	0.237	-0.076
7	4	194	23	868	192	149	0.480843105817	0.6183078310284618	0.016	0.02	-0.004
13	10	204	26	620	204	149	0.877287238587	0.9722134168034241	0.035	0.03	0.005
14	29	489	18	1553	370	149	0.00131413682627	0.0047740041407294004	0.023	0.005	0.018
17	194	956	200	592	378	149	0.00506478501577	0.014174250817065113	0.074	0.118	-0.044
19	5	67	5	16	374	149	0.0716961197975	0.12577811446581924	0.029	0.111	-0.082
20	3	5	17	0	198	149	8.89997406517e-06	8.106594331176766e-05	0.311	1.0	-0.689
21	4	6	66	18	198	149	0.0139557867863	0.032013195451433704	0.334	0.734	-0.4
22	29	1925	11	1753	166	149	0.304940746159	0.4253377479193469	0.013	0.006	0.007
27	71	9	41	32	215	149	8.87208270917e-06	8.098095577428601e-05	0.845	0.47	0.375
41	13	13	101	59	845	149	0.166592775467	0.25719896651186164	0.15	0.232	-0.082
43	53	3	31	0	193	149	0.0823842509244	0.14240986005671838	0.932	1.0	-0.068
44	40	181	26	201	152	149	0.0746208148526	0.13022824608075753	0.178	0.113	0.065
47	5	4	24	97	152	149	0.0354623647135	0.06956937825764412	0.551	0.195	0.356
48	16	125	38	177	152	149	0.114871000696	0.1888023333752874	0.111	0.174	-0.063
49	46	582	0	325	152	149	2.93845165977e-08	6.134193584486369e-07	0.072	0.0	0.072
50	7	759	0	199	170	149	1	1.0	0.008	0.0	0.008
51	963	17	195	0	153	149	0.124482465348	0.20205245398561159	0.982	1.0	-0.018
57	2	2	7	0	152	149	0.00564403422685	0.015380962730634946	0.495	1.0	-0.505
58	0	2	16	59	200	149	0.0134936322314	0.03108380011911204	0.0	0.168	-0.168
61	25	102	20	361	309	149	2.77294739551e-05	0.00020540525444159814	0.106	0.026	0.08
62	22	4	14	23	182	149	0.000103120010918	0.0005967010711342626	0.818	0.333	0.485
65	618	0	462	25	463	149	1.54585921841e-09	5.033271470091664e-08	1.0	0.856	0.144
68	23	2	90	25	235	149	0.0466483194429	0.08742552307962745	0.879	0.695	0.184
69	44	10	192	0	428	149	1.38816994566e-08	3.364769707174767e-07	0.605	1.0	-0.395
71	210	0	467	7	644	149	0.0146401584457	0.03332029801700005	1.0	0.939	0.061
72	16	146	52	318	266	149	0.184853415257	0.28082014302447456	0.058	0.084	-0.026
75	15	0	185	4	154	149	0.395872348158	0.5265826387235835	1.0	0.978	0.022
76	10	0	133	36	154	149	0.00169577484791	0.005918932529145064	1.0	0.781	0.219
78	4	21	2	104	167	149	0.0128930111996	0.03000117752738923	0.145	0.017	0.128
83	9	0	0	22	271	149	9.08706443425e-12	6.607810354438791e-10	1.0	0.0	1.0
84	21	0	0	22	244	149	1.11022302463e-16	2.849354739094523e-14	1.0	0.0	1.0
85	11	51	0	52	232	149	0.000130724007236	0.000730280209437475	0.122	0.0	0.122
88	17	0	0	12	214	149	1.07391873172e-12	1.0185885709770348e-10	1.0	0.0	1.0
94	4	5	0	19	193	149	0.000514343746647	0.002198335027952064	0.382	0.0	0.382
95	6	13	32	89	152	149	0.775581352243	0.8895534805037352	0.311	0.261	0.05
100	17	131	67	1266	152	149	0.0125564598908	0.02937471018957662	0.113	0.049	0.064
102	30	43	165	211	152	149	0.677574411537	0.8033934641973932	0.406	0.434	-0.028
103	353	0	827	8	161	149	1	1.0	1.0	0.99	0.01
105	48	0	134	11	182	149	0.00322316706717	0.009813452836052134	1.0	0.909	0.091
117	7	12	5	26	152	149	0.0962360495776	0.162052444734492	0.364	0.159	0.205
120	56	64	37	7	257	149	1.89613684051e-05	0.00015207435726369723	0.337	0.754	-0.417
121	16	4	18	0	190	149	0.00344654329546	0.010342000273790907	0.758	1.0	-0.242
122	36	9	17	18	152	149	0.00349724488191	0.010443859972466345	0.797	0.481	0.316
123	2	127	5	120	171	149	0.17425823019	0.2676130441108659	0.014	0.035	-0.021
124	16	196	18	244	152	149	0.80851410563	0.9161238465891659	0.074	0.067	0.007
127	7	0	30	11	153	149	0.00207103395757	0.00690819660311767	1.0	0.726	0.274
131	0	2	10	15	587	149	0.0111528720963	0.026795143698324284	0.0	0.145	-0.145
134	13	737	0	104	170	149	0.31783996585	0.4393966321304024	0.015	0.0	0.015
143	225	4	377	0	753	149	0.0136949363277	0.03151424430261345	0.918	1.0	-0.082
145	4	26	0	46	197	149	0.0094101986511	0.023274771380243368	0.104	0.0	0.104
