ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
13	4	37	4,0,1,2	49,26,9,10	204	149	0.288250145445	0.9669330930055277
19	33	84	4,0,0,9	23,32,31,33	374	149	2.97304591308e-05	0.001512165477540315
20	5	0	5,0,0,1	0,4,0,0	198	149	1	1.0
21	4	4	6,0,1,1	12,0,0,0	198	149	1	1.0
22	23	581	18,6,5,5	368,285,209,158	166	149	0.400956273271	1.0
24	16	2	11,7,2,6	0,0,0,0	182	149	0.15290246927	0.6654119224167167
28	54	0	10,0,2,5	0,2,0,0	2396	149	0.376691493604	1.0
29	9	0	0,4,0,14	6,0,0,0	215	149	1	1.0
46	0	2	1,0,0,0	27,0,0,0	152	149	1	1.0
61	0	10	0,2,0,0	27,18,0,4	200	149	1	1.0
62	0	6	4,0,0,0	38,0,0,0	309	149	1	1.0
66	0	2	3,1,0,0	10,1,0,0	191	149	1	1.0
67	4	0	0,0,2,0	1,0,0,2	233	149	1	1.0
72	3	0	3,0,0,0	2,0,0,0	165	149	1	1.0
73	266	0	94,90,152,104	0,2,0,0	644	149	1	1.0
74	0	2	3,3,1,2	1,6,0,0	266	149	0.000563245425636	0.015062814338620898
84	1	6	0,0,0,0	2,0,0,0	176	149	1	1.0
85	1	8	12,2,0,0	3,0,0,2	271	149	1	1.0
86	6	8	14,2,0,0	3,0,0,2	244	149	1	1.0
87	0	4	6,0,0,0	3,0,0,0	232	149	1	1.0
91	73	2	51,10,15,12	0,2,0,0	218	149	0.932773333224	1.0
102	2	44	11,0,4,0	102,16,6,11	152	149	0.37780571951	1.0
104	5	2	15,2,0,0	15,0,0,0	152	149	1	1.0
106	27	0	34,25,5,16	2,0,0,2	182	149	0.852532278189	1.0
119	2	0	35,1,0,0	7,0,0,0	257	149	1	1.0
120	2	2	53,0,0,0	52,0,0,0	257	149	1	1.0
124	5	16	2,0,0,0	89,3,0,0	152	149	1	1.0
152	185	0	573,73,97,102	1,0,0,0	5246	149	1	1.0
159	351	2	228,116,138,132	2,0,0,1	2845	149	0.139205794894	0.6238198011274075
180	5	1	36,11,0,7	14,4,0,0	184	149	1	1.0
182	2	0	0,4,4,0	0,2,2,0	152	149	1	1.0
190	3	0	4,0,0,2	3,4,0,0	152	149	1	1.0
208	0	2	2,0,0,0	2,0,0,0	152	149	1	1.0
209	2	0	0,0,0,0	5,2,0,0	152	149	1	1.0
216	1	0	0,0,0,2	2,0,0,1	305	149	1	1.0
217	30	28	132,18,25,14	552,15,3,6	994	149	0.851685863421	1.0
219	2	2	0,0,0,0	7,5,2,0	172	149	1	1.0
223	2	11	0,2,0,0	0,1,4,2	152	149	1	1.0
228	3	2	1,1,0,0	0,0,0,0	215	149	1	1.0
235	0	2	0,1,0,0	3,11,0,0	226	149	1	1.0
247	2	0	59,0,0,0	1,0,0,0	154	149	1	1.0
249	26	0	213,7,0,4	3,0,0,0	257	149	1	1.0
250	1	0	24,0,0,0	3,0,0,0	187	149	1	1.0
258	6	4	13,2,4,5	33,2,0,0	845	149	0.70296171305	1.0
259	6	4	17,2,4,5	33,2,0,0	1099	149	0.729298581134	1.0
261	178	0	500,27,14,33	2,0,0,0	531	149	1	1.0
262	10	164	17,3,0,0	1569,327,20,25	254	149	0.00550198943063	0.0766698458672379
273	7	0	73,6,0,0	1,0,0,0	196	149	1	1.0
285	0	40	1,0,0,0	621,68,14,15	167	149	1	1.0
286	1070	0	1782,933,166,258	4,0,0,0	157	149	1	1.0
288	88	42	121,30,67,50	23,22,17,23	445	149	0.327012414981	1.0
289	68	7	86,27,19,39	1,0,1,0	155	149	0.000143001578106	0.0052421028947145405
292	2	103	6,3,3,3	206,60,38,48	191	149	0.206209260404	0.8146266801785204
311	19	75	12,8,2,3	50,25,14,9	176	149	0.79285254687	1.0
312	13	174	3,5,6,4	90,63,70,80	176	149	0.368218442566	1.0
314	69	0	44,6,1,2	2,0,0,0	283	149	1	1.0
336	4	1	0,0,0,4	0,0,0,0	232	149	1	1.0
340	4	2	4,0,3,0	0,2,0,0	163	149	1	1.0
346	11	26	14,8,6,0	30,23,21,27	152	149	0.253384254563	0.9051980086188297
347	113	0	295,77,29,53	2,0,0,0	242	149	1	1.0
364	10	4	4,9,7,2	0,1,0,0	155	149	7.1423411072e-05	0.0029655291801221227
365	23	3	5,11,8,6	0,0,0,0	155	149	0.0256341148767	0.20819403878900658
366	0	16	0,1,0,0	7,5,2,8	152	149	1	1.0
367	17	12	1,13,0,1	12,12,18,9	152	149	0.000225892995504	0.007297293722954127
369	0	1	1,0,0,0	1,2,0,2	174	149	1	1.0
380	0	71	2,0,0,0	301,101,11,18	179	149	1	1.0
381	267	0	389,218,79,119	0,1,0,0	200	149	1	1.0
383	0	7	3,0,0,0	9,0,0,0	181	149	1	1.0
384	0	7	2,0,0,0	9,0,0,0	169	149	1	1.0
388	2	0	1,0,0,0	1,0,0,0	245	149	1	1.0
389	2	0	0,0,0,0	10,0,0,0	242	149	1	1.0
396	5	0	23,0,0,0	2,0,0,0	466	149	1	1.0
397	5	0	45,0,0,0	2,0,0,0	709	149	1	1.0
399	28	0	248,51,2,10	1,4,0,0	596	149	0.672243392939	1.0
401	1	6	0,0,0,6	2,0,0,2	212	149	1	1.0
406	31	58	13,13,30,9	13,88,79,75	152	149	0.0719246839557	0.41512275037694085
407	59	120	41,24,40,42	45,113,169,154	409	149	0.081285461236	0.4444879448514115
426	234	0	182,248,363,348	0,0,0,4	3955	149	0.735602761435	1.0
433	5	3	4,8,1,2	4,2,2,3	152	149	0.765048620086	1.0
434	7	0	27,2,0,0	2,0,0,0	219	149	1	1.0
437	0	13	2,0,0,0	31,8,5,13	204	149	1	1.0
439	2	4	8,1,0,2	25,5,4,4	214	149	0.764550820551	1.0
440	3	4	9,3,0,4	25,5,4,4	345	149	0.752872583169	1.0
442	51	0	45,26,33,14	0,2,0,0	220	149	1	1.0
443	2	0	23,2,0,0	12,0,0,0	152	149	1	1.0
445	10	0	109,13,2,4	7,0,0,0	224	149	0.246951545036	0.8931962993346525
449	0	1	6,0,0,0	4,0,0,0	729	149	1	1.0
451	197	0	1262,266,23,24	0,2,0,0	336	149	1	1.0
453	0	8	2,0,0,0	93,2,0,0	168	149	1	1.0
471	2	2	23,2,0,0	15,0,0,2	152	149	1	1.0
473	0	9	1,0,0,0	2,3,0,14	162	149	1	1.0
477	0	2	0,1,0,0	15,2,1,0	214	149	1	1.0
