ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
13	4	37	4,0,1,2	49,26,9,10	204	149	0.288250145445	0.9669330930055277	0.073	0.056,0.0,0.075,0.127	0.008
19	33	84	4,0,0,9	23,32,31,33	374	149	2.97304591308e-05	0.001512165477540315	0.135	0.065,0.0,0.0,0.098	0.094
20	5	0	5,0,0,1	0,4,0,0	198	149	1	1.0	1.0	1.0,0.0,NA,1.0	0.333
21	4	4	6,0,1,1	12,0,0,0	198	149	1	1.0	0.429	0.273,NA,1.0,1.0	-0.329
22	23	581	18,6,5,5	368,285,209,158	166	149	0.400956273271	1.0	0.034	0.042,0.019,0.021,0.028	0.007
24	16	2	11,7,2,6	0,0,0,0	182	149	0.15290246927	0.6654119224167167	0.868	1.0,1.0,1.0,1.0	-0.132
28	54	0	10,0,2,5	0,2,0,0	2396	149	0.376691493604	1.0	1.0	1.0,0.0,1.0,1.0	0.25
29	9	0	0,4,0,14	6,0,0,0	215	149	1	1.0	1.0	0.0,1.0,NA,1.0	0.333
46	0	2	1,0,0,0	27,0,0,0	152	149	1	1.0	0.0	0.035,NA,NA,NA	-0.035
61	0	10	0,2,0,0	27,18,0,4	200	149	1	1.0	0.0	0.0,0.076,NA,0.0	-0.025
62	0	6	4,0,0,0	38,0,0,0	309	149	1	1.0	0.0	0.048,NA,NA,NA	-0.048
66	0	2	3,1,0,0	10,1,0,0	191	149	1	1.0	0.0	0.19,0.438,NA,NA	-0.314
67	4	0	0,0,2,0	1,0,0,2	233	149	1	1.0	1.0	0.0,NA,1.0,0.0	0.667
72	3	0	3,0,0,0	2,0,0,0	165	149	1	1.0	1.0	0.575,NA,NA,NA	0.425
73	266	0	94,90,152,104	0,2,0,0	644	149	1	1.0	1.0	1.0,0.912,1.0,1.0	0.022
74	0	2	3,3,1,2	1,6,0,0	266	149	0.000563245425636	0.015062814338620898	0.0	0.627,0.219,1.0,1.0	-0.712
84	1	6	0,0,0,0	2,0,0,0	176	149	1	1.0	0.124	0.0,NA,NA,NA	0.124
85	1	8	12,2,0,0	3,0,0,2	271	149	1	1.0	0.064	0.687,1.0,NA,0.0	-0.498
86	6	8	14,2,0,0	3,0,0,2	244	149	1	1.0	0.314	0.74,1.0,NA,0.0	-0.266
87	0	4	6,0,0,0	3,0,0,0	232	149	1	1.0	0.0	0.562,NA,NA,NA	-0.562
91	73	2	51,10,15,12	0,2,0,0	218	149	0.932773333224	1.0	0.961	1.0,0.774,1.0,1.0	0.017
102	2	44	11,0,4,0	102,16,6,11	152	149	0.37780571951	1.0	0.043	0.096,0.0,0.395,0.0	-0.08
104	5	2	15,2,0,0	15,0,0,0	152	149	1	1.0	0.71	0.495,1.0,NA,NA	-0.038
106	27	0	34,25,5,16	2,0,0,2	182	149	0.852532278189	1.0	1.0	0.933,1.0,1.0,0.868	0.05
119	2	0	35,1,0,0	7,0,0,0	257	149	1	1.0	1.0	0.744,1.0,NA,NA	0.128
120	2	2	53,0,0,0	52,0,0,0	257	149	1	1.0	0.367	0.371,NA,NA,NA	-0.004
124	5	16	2,0,0,0	89,3,0,0	152	149	1	1.0	0.234	0.022,0.0,NA,NA	0.223
152	185	0	573,73,97,102	1,0,0,0	5246	149	1	1.0	1.0	0.942,1.0,1.0,1.0	0.014
159	351	2	228,116,138,132	2,0,0,1	2845	149	0.139205794894	0.6238198011274075	0.902	0.857,1.0,1.0,0.874	-0.031
180	5	1	36,11,0,7	14,4,0,0	184	149	1	1.0	0.802	0.676,0.69,NA,1.0	0.013
182	2	0	0,4,4,0	0,2,2,0	152	149	1	1.0	1.0	NA,0.662,0.662,NA	0.338
190	3	0	4,0,0,2	3,4,0,0	152	149	1	1.0	1.0	0.567,0.0,NA,1.0	0.478
208	0	2	2,0,0,0	2,0,0,0	152	149	1	1.0	0.0	0.495,NA,NA,NA	-0.495
209	2	0	0,0,0,0	5,2,0,0	152	149	1	1.0	1.0	0.0,0.0,NA,NA	1.0
216	1	0	0,0,0,2	2,0,0,1	305	149	1	1.0	1.0	0.0,NA,NA,0.494	0.753
217	30	28	132,18,25,14	552,15,3,6	994	149	0.851685863421	1.0	0.138	0.035,0.152,0.555,0.259	-0.112
219	2	2	0,0,0,0	7,5,2,0	172	149	1	1.0	0.464	0.0,0.0,0.0,NA	0.464
223	2	11	0,2,0,0	0,1,4,2	152	149	1	1.0	0.151	NA,0.662,0.0,0.0	-0.07
228	3	2	1,1,0,0	0,0,0,0	215	149	1	1.0	0.51	1.0,1.0,NA,NA	-0.49
235	0	2	0,1,0,0	3,11,0,0	226	149	1	1.0	0.0	0.0,0.057,NA,NA	-0.029
247	2	0	59,0,0,0	1,0,0,0	154	149	1	1.0	1.0	0.983,NA,NA,NA	0.017
249	26	0	213,7,0,4	3,0,0,0	257	149	1	1.0	1.0	0.976,1.0,NA,1.0	0.008
250	1	0	24,0,0,0	3,0,0,0	187	149	1	1.0	1.0	0.864,NA,NA,NA	0.136
258	6	4	13,2,4,5	33,2,0,0	845	149	0.70296171305	1.0	0.209	0.065,0.15,1.0,1.0	-0.345
259	6	4	17,2,4,5	33,2,0,0	1099	149	0.729298581134	1.0	0.169	0.065,0.119,1.0,1.0	-0.377
261	178	0	500,27,14,33	2,0,0,0	531	149	1	1.0	1.0	0.986,1.0,1.0,1.0	0.004
262	10	164	17,3,0,0	1569,327,20,25	254	149	0.00550198943063	0.0766698458672379	0.035	0.006,0.005,0.0,0.0	0.032
273	7	0	73,6,0,0	1,0,0,0	196	149	1	1.0	1.0	0.982,1.0,NA,NA	0.009
285	0	40	1,0,0,0	621,68,14,15	167	149	1	1.0	0.0	0.001,0.0,0.0,0.0	-0.0
286	1070	0	1782,933,166,258	4,0,0,0	157	149	1	1.0	1.0	0.998,1.0,1.0,1.0	0.0
288	88	42	121,30,67,50	23,22,17,23	445	149	0.327012414981	1.0	0.412	0.638,0.313,0.569,0.421	-0.073
289	68	7	86,27,19,39	1,0,1,0	155	149	0.000143001578106	0.0052421028947145405	0.903	0.988,1.0,0.948,1.0	-0.081
292	2	103	6,3,3,3	206,60,38,48	191	149	0.206209260404	0.8146266801785204	0.015	0.022,0.038,0.058,0.046	-0.026
311	19	75	12,8,2,3	50,25,14,9	176	149	0.79285254687	1.0	0.177	0.169,0.213,0.108,0.22	-0.001
312	13	174	3,5,6,4	90,63,70,80	176	149	0.368218442566	1.0	0.059	0.027,0.063,0.068,0.041	0.009
314	69	0	44,6,1,2	2,0,0,0	283	149	1	1.0	1.0	0.921,1.0,1.0,1.0	0.02
336	4	1	0,0,0,4	0,0,0,0	232	149	1	1.0	0.72	NA,NA,NA,1.0	-0.28
340	4	2	4,0,3,0	0,2,0,0	163	149	1	1.0	0.646	1.0,0.0,1.0,NA	-0.021
346	11	26	14,8,6,0	30,23,21,27	152	149	0.253384254563	0.9051980086188297	0.293	0.314,0.254,0.219,0.0	0.096
347	113	0	295,77,29,53	2,0,0,0	242	149	1	1.0	1.0	0.989,1.0,1.0,1.0	0.003
364	10	4	4,9,7,2	0,1,0,0	155	149	7.1423411072e-05	0.0029655291801221227	0.706	1.0,0.896,1.0,1.0	-0.268
365	23	3	5,11,8,6	0,0,0,0	155	149	0.0256341148767	0.20819403878900658	0.881	1.0,1.0,1.0,1.0	-0.119
366	0	16	0,1,0,0	7,5,2,8	152	149	1	1.0	0.0	0.0,0.164,0.0,0.0	-0.041
367	17	12	1,13,0,1	12,12,18,9	152	149	0.000225892995504	0.007297293722954127	0.581	0.076,0.515,0.0,0.098	0.409
369	0	1	1,0,0,0	1,2,0,2	174	149	1	1.0	0.0	0.461,0.0,NA,0.0	-0.154
380	0	71	2,0,0,0	301,101,11,18	179	149	1	1.0	0.0	0.006,0.0,0.0,0.0	-0.002
381	267	0	389,218,79,119	0,1,0,0	200	149	1	1.0	1.0	1.0,0.994,1.0,1.0	0.002
383	0	7	3,0,0,0	9,0,0,0	181	149	1	1.0	0.0	0.215,NA,NA,NA	-0.215
384	0	7	2,0,0,0	9,0,0,0	169	149	1	1.0	0.0	0.164,NA,NA,NA	-0.164
388	2	0	1,0,0,0	1,0,0,0	245	149	1	1.0	1.0	0.378,NA,NA,NA	0.622
389	2	0	0,0,0,0	10,0,0,0	242	149	1	1.0	1.0	0.0,NA,NA,NA	1.0
396	5	0	23,0,0,0	2,0,0,0	466	149	1	1.0	1.0	0.786,NA,NA,NA	0.214
397	5	0	45,0,0,0	2,0,0,0	709	149	1	1.0	1.0	0.825,NA,NA,NA	0.175
399	28	0	248,51,2,10	1,4,0,0	596	149	0.672243392939	1.0	1.0	0.984,0.761,1.0,1.0	0.064
401	1	6	0,0,0,6	2,0,0,2	212	149	1	1.0	0.105	0.0,NA,NA,0.678	-0.234
406	31	58	13,13,30,9	13,88,79,75	152	149	0.0719246839557	0.41512275037694085	0.344	0.495,0.126,0.271,0.105	0.095
407	59	120	41,24,40,42	45,113,169,154	409	149	0.081285461236	0.4444879448514115	0.152	0.249,0.072,0.079,0.09	0.029
426	234	0	182,248,363,348	0,0,0,4	3955	149	0.735602761435	1.0	1.0	1.0,1.0,1.0,0.766	0.058
433	5	3	4,8,1,2	4,2,2,3	152	149	0.765048620086	1.0	0.62	0.495,0.797,0.329,0.395	0.116
434	7	0	27,2,0,0	2,0,0,0	219	149	1	1.0	1.0	0.902,1.0,NA,NA	0.049
437	0	13	2,0,0,0	31,8,5,13	204	149	1	1.0	0.0	0.045,0.0,0.0,0.0	-0.011
439	2	4	8,1,0,2	25,5,4,4	214	149	0.764550820551	1.0	0.258	0.182,0.122,0.0,0.258	0.117
440	3	4	9,3,0,4	25,5,4,4	345	149	0.752872583169	1.0	0.245	0.135,0.206,0.0,0.302	0.084
442	51	0	45,26,33,14	0,2,0,0	220	149	1	1.0	1.0	1.0,0.898,1.0,1.0	0.025
443	2	0	23,2,0,0	12,0,0,0	152	149	1	1.0	1.0	0.653,1.0,NA,NA	0.173
445	10	0	109,13,2,4	7,0,0,0	224	149	0.246951545036	0.8931962993346525	1.0	0.912,1.0,1.0,1.0	0.022
449	0	1	6,0,0,0	4,0,0,0	729	149	1	1.0	0.0	0.235,NA,NA,NA	-0.235
451	197	0	1262,266,23,24	0,2,0,0	336	149	1	1.0	1.0	1.0,0.983,1.0,1.0	0.004
453	0	8	2,0,0,0	93,2,0,0	168	149	1	1.0	0.0	0.019,0.0,NA,NA	-0.009
471	2	2	23,2,0,0	15,0,0,2	152	149	1	1.0	0.495	0.6,1.0,NA,0.0	-0.038
473	0	9	1,0,0,0	2,3,0,14	162	149	1	1.0	0.0	0.315,0.0,NA,0.0	-0.105
477	0	2	0,1,0,0	15,2,1,0	214	149	1	1.0	0.0	0.0,0.258,0.0,NA	-0.086
481	161	0	150,64,39,29	0,1,0,0	169	149	1	1.0	1.0	1.0,0.983,1.0,1.0	0.004
484	4	10	0,0,0,0	7,0,4,3	166	149	1	1.0	0.264	0.0,NA,0.0,0.0	0.264
513	1	5	6,0,0,0	51,2,0,0	201	149	1	1.0	0.129	0.08,0.0,NA,NA	0.089
515	0	1	7,0,0,0	10,0,0,0	158	149	1	1.0	0.0	0.398,NA,NA,NA	-0.398
517	2	4	6,0,3,2	2,0,0,0	152	149	1	1.0	0.329	0.746,NA,1.0,1.0	-0.586
518	0	29	2,0,0,0	46,9,3,9	193	149	1	1.0	0.0	0.032,0.0,0.0,0.0	-0.008
519	3	0	14,2,0,0	23,0,0,0	161	149	1	1.0	1.0	0.36,1.0,NA,NA	0.32
520	311	2	339,162,175,189	0,0,1,0	592	149	0.621431349878	1.0	0.975	1.0,1.0,0.978,1.0	-0.019
521	4	13	0,0,0,0	16,4,0,2	531	149	1	1.0	0.079	0.0,0.0,NA,0.0	0.079
525	3	31	4,0,0,2	152,60,10,7	302	149	0.201885528802	0.8037888617371214	0.046	0.013,0.0,0.0,0.124	0.012
526	23	0	56,13,11,6	2,0,0,0	196	149	1	1.0	1.0	0.955,1.0,1.0,1.0	0.011
533	33	0	53,25,27,33	0,1,4,0	189	149	0.82865076727	1.0	1.0	1.0,0.952,0.842,1.0	0.051
535	4	2	3,0,0,0	2,0,0,0	230	149	1	1.0	0.564	0.493,NA,NA,NA	0.071
536	92	26	2,17,11,19	0,5,5,8	227	149	0.82268120616	1.0	0.699	1.0,0.691,0.591,0.609	-0.024
540	4	8	2,0,0,0	4,2,0,0	181	149	1	1.0	0.292	0.292,0.0,NA,NA	0.146
543	2	2	4,0,0,0	12,6,0,0	181	149	1	1.0	0.452	0.215,0.0,NA,NA	0.345
555	2	0	90,4,2,2	2,0,0,0	206	149	1	1.0	1.0	0.97,1.0,1.0,1.0	0.008
556	2	0	64,7,0,0	1,0,0,0	197	149	1	1.0	1.0	0.98,1.0,NA,NA	0.01
561	0	6	2,0,0,0	21,3,2,2	326	149	1	1.0	0.0	0.042,0.0,0.0,0.0	-0.011
