IncLevel1	IncLevel2	IncLevelDifference
1.0,1.0,1.0,1.0,1.0	1.0,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,0.579,1.0,1.0,1.0,NA,1.0,1.0	0.035
1.0,1.0,1.0,1.0,0.724	0.333,1.0,1.0,NA,1.0,1.0,1.0,1.0,0.692,0.647,0.643,0.455,1.0,NA,1.0,0.882	0.113
0.333,0.44,0.667,NA,0.129	0.209,1.0,NA,NA,0.471,0.733,1.0,0.5,0.627,0.175,0.068,0.8,0.579,NA,0.774,0.889	-0.21
1.0,0.127,0.333,NA,0.083	0.149,NA,NA,NA,0.0,1.0,NA,0.467,0.397,0.074,0.167,0.077,0.2,NA,0.536,0.333	0.077
1.0,1.0,1.0,1.0,0.984	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962,1.0,0.992,0.945,1.0,0.905,1.0,0.973,1.0	0.011
1.0,0.903,1.0,1.0,0.893	0.879,1.0,1.0,1.0,1.0,1.0,1.0,0.97,0.922,0.897,0.927,0.963,0.89,1.0,0.901,1.0	-0.0
NA,0.008,NA,NA,0.023	0.0,NA,NA,NA,0.024,NA,NA,0.005,0.073,0.013,0.003,0.0,NA,NA,0.0,0.0	0.002
1.0,NA,0.937,0.949,0.924	0.961,1.0,1.0,0.973,1.0,1.0,0.948,0.927,0.93,0.963,0.968,1.0,0.948,1.0,0.984,0.838	-0.012
NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,0.0,0.6,1.0,NA,NA,1.0,NA	0.2
NA,0.448,NA,NA,0.846	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,0.2,1.0,0.333,NA,NA,1.0,1.0	-0.17
NA,1.0,NA,NA,0.778	NA,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,NA,0.0,NA	0.056
NA,NA,NA,NA,0.686	1.0,NA,NA,NA,NA,0.0,NA,NA,1.0,0.701,0.636,NA,NA,NA,NA,0.692	0.015
NA,NA,NA,NA,0.006	0.0,NA,0.0,NA,0.0,NA,NA,NA,0.136,0.031,0.02,0.0,0.0,NA,0.0,0.0	-0.013
NA,0.135,NA,NA,0.249	NA,NA,NA,NA,0.051,NA,NA,0.0,1.0,0.07,0.03,0.181,NA,NA,NA,NA	-0.03
NA,0.473,NA,NA,0.825	1.0,NA,NA,NA,0.344,NA,NA,0.512,1.0,0.344,0.141,0.344,NA,NA,NA,0.724	0.098
NA,0.468,NA,NA,0.795	0.0,NA,NA,NA,0.47,NA,NA,0.474,1.0,0.714,0.262,0.176,NA,NA,NA,0.667	0.161
NA,0.25,NA,NA,NA	NA,NA,NA,NA,0.352,NA,NA,NA,NA,1.0,NA,NA,NA,NA,0.0,1.0	-0.338
NA,0.067,NA,NA,0.0	NA,NA,NA,NA,0.0,NA,NA,NA,0.081,0.013,0.0,0.0,NA,NA,0.0,0.0	0.02
NA,0.533,NA,NA,1.0	NA,NA,NA,NA,0.747,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0,1.0	-0.191
NA,0.25,NA,NA,1.0	NA,NA,NA,NA,0.012,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA	0.621
NA,0.144,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	0.144
NA,0.392,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763,NA,NA,NA,NA,NA	-0.371
NA,1.0,NA,NA,0.333	NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,0.0,NA	0.333
NA,1.0,NA,NA,1.0	NA,NA,NA,NA,0.381,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA,NA,1.0	0.124
NA,0.035,NA,NA,0.0	NA,NA,NA,NA,0.023,NA,NA,0.0,0.111,0.1,0.067,NA,NA,NA,NA,NA	-0.043
NA,1.0,NA,NA,0.928	1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,0.946,1.0,NA,NA,1.0,1.0	-0.03
NA,1.0,NA,NA,0.027	NA,NA,NA,NA,0.075,NA,NA,NA,0.189,0.143,0.02,0.0,NA,NA,0.0,0.0	0.452
NA,NA,NA,NA,0.0	0.0,NA,NA,NA,0.0,NA,0.0,NA,0.065,0.0,0.0,0.0,NA,NA,0.0,0.0	-0.007
NA,NA,NA,NA,0.073	0.251,NA,NA,NA,0.0,0.402,NA,1.0,0.573,0.277,0.161,0.0,0.251,0.0,0.144,0.23	-0.201
NA,NA,NA,NA,0.111	NA,NA,NA,NA,NA,NA,NA,0.231,1.0,NA,0.333,NA,NA,NA,0.0,NA	-0.28
NA,0.917,NA,NA,0.87	NA,NA,NA,NA,1.0,NA,NA,1.0,0.871,0.875,1.0,1.0,NA,NA,1.0,1.0	-0.075
NA,0.091,NA,NA,NA	NA,NA,NA,NA,0.081,NA,NA,NA,NA,NA,0.184,0.077,NA,NA,0.0,0.029	0.017
NA,0.585,1.0,0.0,0.356	0.083,NA,NA,NA,0.0,0.0,0.0,0.212,0.72,0.287,0.069,0.429,0.053,0.0,0.242,0.181	0.31
0.011,0.0,0.0,0.0,0.042	0.046,0.059,0.0,0.018,0.026,0.0,0.0,0.0,0.046,0.034,0.047,0.143,0.029,0.0,0.0,0.0	-0.017
0.0,0.125,0.0,NA,0.018	0.0,NA,NA,NA,0.278,NA,0.0,0.061,0.18,0.075,0.022,0.013,0.125,0.0,0.028,0.086	-0.037
0.0,0.099,NA,NA,0.066	0.124,NA,NA,NA,0.254,NA,1.0,0.166,0.266,0.098,0.033,0.066,0.176,NA,0.0,0.299	-0.171
NA,0.032,1.0,NA,0.13	0.048,0.0,NA,NA,0.123,0.0,0.0,0.015,0.25,0.049,0.009,0.068,0.028,0.0,0.107,0.172	0.325
NA,0.325,NA,NA,0.314	0.268,NA,NA,NA,0.421,0.333,1.0,0.311,0.7,0.33,0.173,0.059,1.0,NA,0.837,0.818	-0.201
NA,0.965,NA,NA,1.0	1.0,NA,NA,NA,0.983,1.0,1.0,1.0,0.989,0.908,0.932,1.0,1.0,NA,1.0,0.964	0.001
0.84,NA,0.614,0.699,0.559	0.556,0.44,0.619,0.133,NA,0.429,0.429,0.867,1.0,0.407,0.308,0.111,1.0,0.434,0.647,0.5	0.153
NA,0.052,0.2,NA,0.092	NA,NA,NA,NA,0.027,0.0,0.529,NA,0.153,0.071,0.193,0.143,NA,NA,NA,NA	-0.045
NA,1.0,1.0,NA,0.899	NA,NA,NA,NA,1.0,1.0,1.0,NA,1.0,0.985,1.0,1.0,NA,NA,NA,NA	-0.032
NA,0.091,0.333,NA,0.367	0.667,NA,NA,NA,0.564,NA,1.0,0.28,0.789,0.429,0.118,0.5,1.0,NA,0.977,0.493	-0.356
0.0,0.013,0.0,0.0,0.007	0.025,0.0,0.0,0.0,0.012,0.0,0.032,0.005,0.017,0.009,0.014,0.013,0.027,0.0,0.007,0.032	-0.008
0.842,1.0,1.0,0.556,0.917	1.0,0.724,0.842,1.0,1.0,1.0,1.0,1.0,1.0,0.882,0.655,1.0,0.742,0.778,0.733,0.714	-0.016
1.0,1.0,1.0,1.0,0.76	1.0,1.0,0.6,1.0,0.598,0.833,1.0,NA,0.905,1.0,1.0,0.6,1.0,1.0,1.0,NA	0.057
0.0,0.027,0.0,NA,0.0	0.0,NA,NA,1.0,0.0,0.2,0.0,NA,0.222,0.059,0.0,NA,0.091,0.0,NA,NA	-0.15
NA,NA,NA,NA,0.0	NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.2,0.111,0.333,NA,NA,NA,NA	-0.411
NA,0.998,1.0,NA,1.0	1.0,1.0,1.0,NA,1.0,NA,NA,1.0,1.0,0.996,0.994,1.0,NA,NA,1.0,0.894	0.01
0.0,0.016,1.0,NA,0.015	0.032,0.0,0.0,0.0,0.012,0.0,NA,0.032,0.026,0.014,0.009,0.02,0.0,NA,0.019,0.056	0.242
NA,0.324,NA,NA,0.143	0.0,NA,NA,NA,0.222,NA,NA,1.0,0.467,0.2,0.211,0.333,NA,NA,NA,0.667	-0.154
NA,NA,NA,NA,0.0	NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.0,0.0,NA,NA,NA,NA,NA	-0.167
0.0,0.049,NA,NA,0.018	0.0,NA,NA,NA,0.1,NA,0.0,0.386,0.06,0.045,0.027,0.119,0.034,0.0,0.188,0.0	-0.058
