IncLevel1	IncLevel2	IncLevelDifference
1.0	0.334,1.0	0.333
0.0	0.074,0.127	-0.101
0.005	0.024,0.01	-0.012
0.936	1.0,1.0	-0.064
0.0	1.0,1.0	-1.0
0.786	1.0,1.0	-0.214
0.054	0.176,0.0	-0.034
0.281	0.206,0.342	0.007
0.615	0.0,NA	0.615
0.0	NA,1.0	-1.0
0.0	1.0,0.0	-0.5
0.0	0.106,0.0	-0.053
0.155	1.0,1.0	-0.845
0.169	1.0,1.0	-0.831
0.31	0.038,0.144	0.219
0.107	0.08,0.0	0.067
0.71	0.457,1.0	-0.019
0.0	0.224,0.0	-0.112
0.685	0.635,0.448	0.144
0.087	0.0,0.0	0.087
0.69	1.0,1.0	-0.31
0.897	1.0,0.817	-0.011
1.0	0.368,0.538	0.547
0.946	0.968,1.0	-0.038
1.0	0.965,1.0	0.018
0.776	0.933,0.862	-0.121
0.0	0.214,0.312	-0.263
1.0	1.0,0.84	0.08
1.0	0.424,1.0	0.288
0.392	1.0,1.0	-0.608
0.4	0.521,0.533	-0.127
0.0	0.0,0.464	-0.232
0.282	0.14,1.0	-0.288
1.0	NA,0.0	1.0
0.0	1.0,0.15	-0.575
0.0	1.0,0.289	-0.644
0.0	0.032,0.024	-0.028
0.041	0.0,0.0	0.041
0.537	0.775,0.73	-0.215
1.0	0.96,1.0	0.02
1.0	NA,0.0	1.0
0.029	0.102,0.019	-0.032
0.139	0.154,0.089	0.018
0.02	0.083,0.0	-0.022
1.0	1.0,0.877	0.061
0.219	0.287,0.251	-0.05
0.797	0.541,0.746	0.154
0.0	0.012,0.0	-0.006
0.987	1.0,1.0	-0.013
0.473	NA,1.0	-0.527
0.347	0.0,0.123	0.285
0.508	0.482,0.284	0.125
0.567	0.583,0.688	-0.069
0.0	0.0,0.044	-0.022
0.93	1.0,1.0	-0.07
0.455	0.481,0.777	-0.174
0.341	0.419,0.633	-0.185
0.808	1.0,1.0	-0.192
0.495	0.495,0.662	-0.084
0.978	1.0,0.958	-0.001
0.44	1.0,1.0	-0.56
0.058	0.0,0.063	0.027
0.0	0.0,0.096	-0.048
0.897	1.0,1.0	-0.103
0.165	NA,1.0	-0.835
0.36	0.304,0.895	-0.24
0.0	0.0,0.105	-0.052
0.395	0.0,NA	0.395
0.149	0.208,0.0	0.045
0.178	0.342,0.206	-0.096
0.662	1.0,1.0	-0.338
0.788	0.746,0.534	0.148
0.017	0.0,0.063	-0.014
0.836	1.0,0.977	-0.152
0.645	0.723,0.575	-0.004
0.0	0.0,0.061	-0.03
0.0	0.456,0.705	-0.581
0.723	1.0,NA	-0.277
0.069	0.094,0.0	0.022
1.0	0.98,1.0	0.01
0.103	0.102,0.196	-0.046
0.784	0.806,0.752	0.005
0.961	0.987,0.938	-0.001
1.0	0.0,1.0	0.5
0.044	0.038,0.05	0.0
1.0	0.987,0.968	0.022
0.836	0.454,0.61	0.304
0.222	0.282,0.444	-0.141
0.0	1.0,0.25	-0.625
0.557	1.0,1.0	-0.443
0.286	0.0,0.0	0.286
0.091	0.145,0.08	-0.021
0.0	0.0,0.025	-0.013
0.167	0.026,0.155	0.077
1.0	0.964,0.967	0.034
0.939	1.0,1.0	-0.061
0.746	1.0,1.0	-0.254
0.555	1.0,NA	-0.445
1.0	1.0,0.401	0.299
1.0	0.472,1.0	0.264
0.0	0.019,0.0	-0.009
0.0	0.474,0.351	-0.412
0.012	0.0,0.035	-0.006
0.0	0.662,0.495	-0.579
0.017	0.0,0.0	0.017
0.044	0.253,0.074	-0.12
0.745	0.907,1.0	-0.209
1.0	1.0,0.953	0.024
1.0	0.924,1.0	0.038
0.323	0.212,0.294	0.07
0.498	0.598,1.0	-0.301
0.925	0.827,0.927	0.048
1.0	1.0,0.908	0.046
0.021	0.039,0.094	-0.045
0.866	0.892,1.0	-0.08
1.0	1.0,0.828	0.086
0.02	0.0,NA	0.02
0.14	0.065,0.16	0.028
0.754	0.605,0.907	-0.002
1.0	0.983,0.965	0.026
0.918	1.0,NA	-0.082
0.05	0.088,0.236	-0.112
0.495	0.495,1.0	-0.253
0.097	0.101,0.036	0.028
0.176	0.176,0.17	0.003
0.986	1.0,1.0	-0.014
0.976	0.979,1.0	-0.014
0.0	0.038,0.0	-0.019
0.015	0.0,0.153	-0.061
0.194	0.0,0.0	0.194
0.912	0.951,1.0	-0.064
0.884	1.0,1.0	-0.116
0.906	1.0,1.0	-0.094
0.0	0.178,0.0	-0.089
0.746	0.495,0.197	0.4
0.824	1.0,1.0	-0.176
0.954	1.0,1.0	-0.046
0.927	0.807,1.0	0.024
1.0	0.839,0.839	0.161
0.021	0.0,0.0	0.021
0.0	0.005,0.015	-0.01
0.99	0.992,0.998	-0.005
1.0	0.993,0.978	0.014
1.0	0.999,0.995	0.003
0.652	0.306,0.517	0.241
0.0	0.034,0.0	-0.017
0.976	1.0,1.0	-0.024
0.077	0.057,0.081	0.008
0.0	0.0,0.026	-0.013
0.953	1.0,1.0	-0.047
0.682	1.0,1.0	-0.318
0.036	0.025,0.033	0.007
1.0	0.99,0.972	0.019
1.0	0.995,1.0	0.002
0.414	0.03,0.235	0.281
0.179	0.0,0.0	0.179
0.986	0.995,1.0	-0.012
0.984	0.977,0.969	0.011
0.874	1.0,0.772	-0.012
0.984	1.0,1.0	-0.016
0.946	0.868,0.868	0.078
0.958	0.963,1.0	-0.024
1.0	1.0,0.492	0.254
1.0	NA,0.0	1.0
0.047	NA,1.0	-0.953
1.0	0.964,0.94	0.048
0.99	1.0,1.0	-0.01
0.967	1.0,1.0	-0.033
1.0	1.0,0.926	0.037
1.0	NA,0.0	1.0
1.0	0.815,NA	0.185
1.0	1.0,0.0	0.5
1.0	0.813,0.923	0.132
0.983	0.986,0.96	0.01
