ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8	92	32	14,23,63,24	3,3,2,3	203	222	2.66283698537e-05	0.0016239555136129719	0.759	0.836,0.893,0.972,0.897	-0.14
9	18	11	22,4,13,3	10,9,5,8	1104	295	0.413676875603	0.9045369556726905	0.304	0.37,0.106,0.41,0.091	0.06
10	4	11	8,0,0,2	10,9,5,8	271	295	0.408453452456	0.8982241996620011	0.284	0.465,0.0,0.0,0.214	0.114
11	3	2	10,4,6,2	7,3,6,4	187	238	0.651054564164	1.0	0.656	0.645,0.629,0.56,0.389	0.1
12	0	4	0,1,0,0	0,0,0,0	314	294	1	1.0	0.0	NA,1.0,NA,NA	-1.0
13	46	4	24,28,7,16	0,0,0,0	245	294	0.0271324831108	0.18472272306566667	0.932	1.0,1.0,1.0,1.0	-0.068
14	46	0	24,28,7,16	0,1,0,0	245	314	1	1.0	1.0	1.0,0.973,1.0,1.0	0.007
20	22	55	0,0,1,0	2,12,11,11	209	221	7.11747571991e-09	1.926166866700644e-06	0.297	0.0,0.0,0.088,0.0	0.275
21	3	2	0,0,1,0	0,0,0,6	211	294	1	1.0	0.676	NA,NA,1.0,0.0	0.176
22	3	9	0,0,1,0	4,0,0,0	211	294	1	1.0	0.317	0.0,NA,1.0,NA	-0.183
23	2	7	0,0,1,0	1,0,0,0	211	294	1	1.0	0.285	0.0,NA,1.0,NA	-0.215
24	2	120	0,0,1,0	6,19,25,34	211	221	0.686523301019	1.0	0.017	0.0,0.0,0.04,0.0	0.007
25	2	9	0,0,0,6	4,0,0,0	294	294	1	1.0	0.182	0.0,NA,NA,1.0	-0.318
26	7	120	1,0,0,0	6,19,25,34	294	221	0.00981519496653	0.10266490750255604	0.042	0.111,0.0,0.0,0.0	0.014
29	120	5	14,19,25,26	8,0,0,4	210	337	0.114624270331	0.45715452812652857	0.975	0.737,1.0,1.0,0.913	0.062
30	111	18	15,18,23,12	5,0,0,8	210	264	0.751396728789	1.0	0.886	0.79,1.0,1.0,0.653	0.025
31	3	0	0,0,0,1	2,0,0,0	185	264	1	1.0	1.0	0.0,NA,NA,1.0	0.5
32	3	5	0,0,0,1	8,0,0,4	185	337	1	1.0	0.522	0.0,NA,NA,0.313	0.366
33	3	6	0,0,0,1	8,0,0,4	185	354	1	1.0	0.489	0.0,NA,NA,0.324	0.327
34	3	34	0,0,0,0	8,5,2,23	185	264	0.0287423463555	0.1908809198149003	0.112	0.0,0.0,0.0,0.0	0.112
35	165	154	47,85,72,110	68,40,66,65	277	245	0.441055685137	0.9310748690105605	0.487	0.379,0.653,0.491,0.599	-0.043
36	223	409	66,67,61,92	128,126,214,152	292	328	0.36830457164	0.8626788856442402	0.38	0.367,0.374,0.243,0.405	0.033
37	3	0	2,0,0,0	2,0,0,0	279	222	1	1.0	1.0	0.443,NA,NA,NA	0.557
43	74	17	49,29,39,42	27,5,1,2	275	298	0.356637395026	0.846158860527441	0.825	0.663,0.863,0.977,0.958	-0.04
44	0	35	7,0,0,0	102,21,2,2	233	245	0.263637705871	0.7312948535691416	0.0	0.067,0.0,0.0,0.0	-0.017
45	0	10	3,0,0,0	25,1,2,2	326	220	1	1.0	0.0	0.075,0.0,0.0,0.0	-0.019
46	2	17	0,3,0,0	32,0,2,6	262	259	0.800290737537	1.0	0.104	0.0,1.0,0.0,0.0	-0.146
48	1	8	2,0,2,0	3,0,0,4	241	286	1	1.0	0.129	0.442,NA,1.0,0.0	-0.352
49	5	132	18,0,6,0	32,26,45,34	216	301	0.07019922952	0.3377362931351111	0.05	0.439,0.0,0.157,0.0	-0.099
50	2	5	7,2,0,1	6,4,0,0	337	289	1	1.0	0.255	0.5,0.3,NA,1.0	-0.345
60	0	6	10,0,0,2	14,1,1,0	313	428	0.0262655955534	0.18284570537977812	0.0	0.494,0.0,0.0,1.0	-0.373
61	16	0	11,0,0,0	6,0,0,0	305	313	1	1.0	1.0	0.653,NA,NA,NA	0.347
