IncLevel1	IncLevel2	IncLevelDifference
0.188	0.236,0.0,0.054,0.143	0.08
0.0	0.006,0.0,NA,NA	-0.003
1.0	0.862,0.934,1.0,0.942	0.065
0.0	0.037,0.0,0.0,NA	-0.012
1.0	0.045,0.0,0.0,0.0	0.989
0.025	0.044,0.009,0.031,0.089	-0.018
1.0	1.0,0.522,1.0,1.0	0.119
0.145	1.0,NA,NA,NA	-0.855
0.427	1.0,NA,NA,NA	-0.573
0.016	0.016,0.002,0.02,0.043	-0.004
0.516	0.213,0.505,0.811,0.633	-0.024
0.495	0.176,0.662,1.0,1.0	-0.215
0.006	0.0,0.0,NA,0.0	0.006
1.0	0.24,1.0,NA,NA	0.38
0.201	0.067,0.031,1.0,1.0	-0.323
0.419	0.157,0.171,1.0,1.0	-0.163
0.502	0.423,0.27,0.683,0.766	-0.034
1.0	0.0,NA,NA,NA	1.0
0.0	0.189,NA,1.0,0.0	-0.396
0.0	0.726,0.0,1.0,NA	-0.575
1.0	0.293,1.0,NA,1.0	0.236
1.0	1.0,0.96,1.0,1.0	0.01
0.223	0.037,1.0,1.0,NA	-0.456
0.966	0.834,0.912,1.0,1.0	0.029
0.983	0.824,1.0,1.0,1.0	0.027
1.0	0.906,1.0,1.0,1.0	0.023
1.0	0.867,1.0,1.0,NA	0.044
1.0	0.654,0.201,NA,NA	0.573
1.0	0.465,1.0,1.0,1.0	0.134
0.666	0.304,1.0,1.0,1.0	-0.16
1.0	0.255,1.0,1.0,1.0	0.186
1.0	0.896,1.0,1.0,1.0	0.026
1.0	0.961,1.0,1.0,0.973	0.017
1.0	0.23,1.0,1.0,1.0	0.193
0.016	0.013,0.02,0.007,0.004	0.005
0.0	0.124,NA,NA,NA	-0.124
1.0	0.423,1.0,NA,NA	0.288
0.863	0.675,0.454,0.708,0.299	0.329
0.0	0.031,0.0,0.0,0.0	-0.008
0.765	1.0,0.692,0.815,1.0	-0.112
1.0	1.0,1.0,0.859,1.0	0.035
0.0	0.0,NA,1.0,1.0	-0.667
0.553	0.037,0.447,0.43,0.542	0.189
1.0	0.494,1.0,1.0,0.717	0.197
0.885	1.0,1.0,1.0,1.0	-0.115
0.879	1.0,1.0,1.0,1.0	-0.121
0.127	0.061,0.199,1.0,1.0	-0.438
0.982	0.974,0.811,1.0,1.0	0.036
0.255	0.044,0.026,0.163,0.23	0.139
0.003	0.003,0.0,0.0,0.006	0.001
0.933	0.099,0.963,0.903,0.853	0.229
0.066	0.025,0.034,0.062,0.175	-0.008
0.284	0.015,0.035,0.05,0.173	0.216
1.0	0.037,0.0,NA,NA	0.982
1.0	0.005,0.0,0.0,0.0	0.999
0.47	0.685,0.339,0.511,0.481	-0.034
0.948	1.0,1.0,1.0,1.0	-0.052
0.011	0.037,0.014,0.0,0.084	-0.023
0.366	1.0,NA,NA,NA	-0.634
1.0	0.021,0.076,NA,1.0	0.634
0.82	1.0,0.53,1.0,1.0	-0.063
0.697	1.0,1.0,0.611,1.0	-0.206
0.0	0.012,0.0,NA,NA	-0.006
0.094	0.031,0.0,NA,1.0	-0.25
0.008	0.054,0.076,0.049,0.0	-0.037
0.0	0.021,0.0,0.009,0.011	-0.01
0.008	0.012,0.0,0.0,0.019	0.0
0.018	0.021,0.009,0.029,0.088	-0.019
0.594	0.108,0.227,1.0,0.82	0.055
1.0	0.921,1.0,1.0,1.0	0.02
0.049	0.0,0.053,0.0,0.0	0.036
0.0	0.126,NA,0.0,0.0	-0.042
0.074	0.115,0.046,0.0,0.142	-0.002
0.0	0.023,0.0,NA,0.0	-0.008
1.0	0.181,1.0,1.0,1.0	0.205
0.0	0.0,1.0,NA,NA	-0.5
0.27	0.198,0.0,NA,0.0	0.204
1.0	0.279,NA,1.0,NA	0.361
0.578	0.123,NA,NA,1.0	0.016
0.123	0.438,0.0,NA,0.0	-0.023
1.0	0.804,NA,NA,NA	0.196
0.0	0.03,0.058,0.0,NA	-0.029
1.0	0.678,1.0,NA,NA	0.161
0.035	0.055,0.07,0.0,0.0	0.004
0.071	NA,NA,0.0,1.0	-0.429
0.0	NA,1.0,NA,NA	-1.0
0.0	0.014,NA,NA,NA	-0.014
0.0	0.01,0.0,0.0,NA	-0.003
0.656	0.059,NA,0.0,NA	0.627
0.2	0.129,0.333,1.0,NA	-0.287
1.0	0.099,1.0,1.0,1.0	0.225
1.0	0.824,1.0,1.0,1.0	0.044
1.0	0.741,1.0,1.0,1.0	0.065
0.122	0.058,0.024,1.0,1.0	-0.398
0.0	0.007,0.0,0.0,0.0	-0.002
1.0	NA,0.0,NA,NA	1.0
0.0	0.024,0.205,NA,NA	-0.114
1.0	0.131,NA,NA,1.0	0.434
1.0	0.945,0.966,1.0,1.0	0.022
1.0	1.0,NA,NA,0.0	0.5
0.017	0.072,0.003,0.006,0.014	-0.007
0.0	0.203,NA,NA,NA	-0.203
0.14	0.12,1.0,1.0,1.0	-0.64
0.628	0.578,NA,NA,NA	0.05
1.0	0.111,1.0,1.0,1.0	0.222
0.08	0.054,0.0,0.032,0.0	0.059
0.081	0.072,0.081,0.081,1.0	-0.227
1.0	0.839,0.606,1.0,1.0	0.139
0.423	0.271,0.478,1.0,0.452	-0.127
0.21	0.086,0.0,0.334,0.653	-0.058
0.957	1.0,1.0,0.962,1.0	-0.033
0.097	0.027,0.0,0.0,0.0	0.09
0.187	0.116,0.479,0.0,NA	-0.011
0.0	0.047,NA,NA,0.0	-0.024
0.12	0.089,0.079,0.0,0.0	0.078
0.081	0.026,0.0,NA,0.0	0.072
1.0	0.218,1.0,0.274,0.602	0.477
0.085	0.026,0.0,0.0,0.0	0.079
0.0	0.007,0.0,0.0,0.0	-0.002
0.262	0.5,NA,NA,NA	-0.238
0.0	0.056,0.0,0.0,0.0	-0.014
0.093	0.046,0.0,0.0,0.0	0.082
1.0	0.226,NA,NA,0.0	0.887
0.0	0.033,0.0,NA,NA	-0.017
1.0	0.123,NA,1.0,1.0	0.292
0.005	0.011,0.002,0.01,0.0	-0.001
0.0	0.023,0.0,0.0,0.0	-0.006
1.0	0.007,0.055,0.0,NA	0.979
0.0	0.001,0.0,0.0,0.0	-0.0
1.0	0.069,1.0,1.0,1.0	0.233
0.309	0.329,0.375,0.232,0.32	-0.005
0.097	0.042,0.084,NA,0.0	0.055
0.0	0.051,0.182,NA,NA	-0.116
1.0	0.202,1.0,NA,NA	0.399
0.137	0.003,0.0,0.0,0.0	0.136
0.027	0.021,0.01,0.0,0.057	0.005
0.9	1.0,1.0,1.0,0.961	-0.09
1.0	1.0,1.0,0.893,1.0	0.027
0.059	0.139,0.073,0.013,0.098	-0.022
0.128	0.132,0.198,0.142,0.202	-0.04
0.053	0.047,0.14,0.07,0.033	-0.02
0.699	0.448,1.0,NA,NA	-0.025
0.052	0.037,0.055,0.0,0.031	0.021
0.0	0.031,0.054,0.0,0.234	-0.08
0.008	0.003,0.009,0.007,0.0	0.003
0.121	0.005,0.029,0.069,0.028	0.088
0.022	0.037,0.023,0.012,0.012	0.001
0.032	0.041,0.028,0.026,0.064	-0.008
0.079	0.044,0.037,0.117,0.109	0.002
1.0	0.902,1.0,1.0,1.0	0.024
0.214	0.127,0.089,0.206,0.0	0.108
0.0	0.197,NA,NA,NA	-0.197
0.0	1.0,NA,NA,NA	-1.0
1.0	0.455,NA,1.0,1.0	0.182
1.0	0.079,NA,1.0,1.0	0.307
0.601	0.328,1.0,1.0,1.0	-0.231
1.0	0.89,1.0,0.516,1.0	0.148
0.502	0.418,0.629,1.0,1.0	-0.26
1.0	0.241,0.241,0.0,NA	0.839
0.0	0.281,1.0,0.144,0.0	-0.356
1.0	0.46,1.0,0.208,1.0	0.333
1.0	0.8,1.0,1.0,0.713	0.122
1.0	0.857,1.0,1.0,1.0	0.036
1.0	0.693,NA,1.0,1.0	0.102
0.092	0.128,0.075,0.089,0.098	-0.006
1.0	0.915,1.0,1.0,1.0	0.021
0.269	0.241,0.343,0.343,0.197	-0.012
0.256	0.133,0.221,0.398,0.0	0.068
0.075	0.16,0.0,0.186,0.0	-0.011
0.089	0.21,0.012,0.044,0.05	0.01
1.0	0.916,1.0,1.0,1.0	0.021
0.844	0.676,0.895,1.0,1.0	-0.049
0.0	0.041,0.0,NA,NA	-0.021
1.0	0.937,1.0,1.0,1.0	0.016
0.004	0.086,0.0,0.039,0.068	-0.044
1.0	0.637,NA,NA,NA	0.363
0.017	0.045,0.014,0.039,0.066	-0.024
0.18	0.06,0.355,1.0,0.239	-0.233
0.028	0.037,0.014,0.005,0.023	0.008
0.387	0.205,0.0,0.0,0.0	0.336
0.029	0.15,0.0,0.039,0.033	-0.026
0.012	0.113,0.0,0.032,0.062	-0.04
0.201	0.04,0.0,NA,0.031	0.177
1.0	0.736,1.0,NA,1.0	0.088
0.468	0.139,0.248,0.397,1.0	0.022
0.986	1.0,1.0,1.0,1.0	-0.014
0.96	1.0,1.0,1.0,1.0	-0.04
1.0	0.975,1.0,0.991,1.0	0.008
0.227	0.102,0.115,0.426,0.198	0.017
1.0	0.759,1.0,1.0,1.0	0.06
0.16	0.039,0.034,0.225,0.311	0.008
0.0	0.012,0.0,0.0,0.0	-0.003
0.721	0.077,0.118,1.0,0.516	0.293
0.545	1.0,NA,NA,NA	-0.455
0.446	1.0,0.0,1.0,NA	-0.221
0.101	0.081,0.13,0.253,0.252	-0.078
0.0	0.237,0.171,NA,0.0	-0.136
1.0	0.807,1.0,1.0,1.0	0.048
0.642	0.64,0.791,0.939,0.924	-0.181
0.972	0.968,1.0,0.902,1.0	0.004
1.0	0.962,1.0,1.0,1.0	0.01
1.0	1.0,1.0,1.0,0.927	0.018
0.954	1.0,1.0,1.0,1.0	-0.046
0.146	NA,NA,0.254,NA	-0.108
0.113	0.058,0.063,0.086,0.073	0.043
1.0	0.484,0.0,0.0,NA	0.839
0.127	0.049,0.0,0.0,0.0	0.115
1.0	0.474,NA,NA,NA	0.526
0.031	0.002,0.0,0.0,NA	0.03
0.0	0.013,0.0,0.0,NA	-0.004
0.0	0.053,0.0,NA,0.0	-0.018
0.0	0.025,0.0,NA,0.0	-0.008
0.0	0.163,NA,NA,NA	-0.163
0.003	0.003,0.001,0.0,0.004	0.001
1.0	0.87,1.0,1.0,1.0	0.032
0.05	0.023,0.013,0.022,0.069	0.018
1.0	0.959,0.921,1.0,1.0	0.03
0.002	0.004,0.004,0.0,0.0	0.0
0.005	0.005,0.0,0.0,0.0	0.004
