IncLevel1	IncLevel2	IncLevelDifference
0.191	0.212,0.0,0.0,0.172	0.095
0.0	0.027,0.0,NA,NA	-0.013
1.0	0.842,0.904,1.0,0.778	0.119
0.0	0.059,0.0,0.0,NA	-0.02
0.023	0.052,0.014,0.02,0.052	-0.012
1.0	1.0,0.522,1.0,1.0	0.119
0.333	1.0,NA,NA,NA	-0.667
0.016	0.016,0.002,0.02,0.043	-0.004
0.204	0.175,0.294,0.429,0.167	-0.062
0.38	0.138,0.571,1.0,1.0	-0.297
0.027	0.0,0.0,NA,0.0	0.027
1.0	0.2,NA,NA,NA	0.8
0.0	0.087,0.0,NA,NA	-0.043
0.0	0.055,0.0,NA,NA	-0.028
0.342	0.385,0.242,0.402,0.619	-0.07
1.0	0.0,NA,NA,NA	1.0
0.0	0.0,NA,1.0,0.0	-0.333
0.0	0.778,0.0,NA,NA	-0.389
1.0	0.273,NA,NA,NA	0.727
1.0	1.0,0.962,1.0,1.0	0.01
0.5	0.0,NA,NA,NA	0.5
0.765	0.678,0.6,1.0,1.0	-0.054
0.871	0.667,1.0,1.0,1.0	-0.046
1.0	0.846,1.0,1.0,1.0	0.038
1.0	0.892,1.0,1.0,NA	0.036
1.0	0.625,0.25,NA,NA	0.562
1.0	0.333,1.0,1.0,NA	0.222
0.333	0.209,1.0,NA,NA	-0.272
1.0	0.149,NA,NA,NA	0.851
1.0	0.879,1.0,1.0,1.0	0.03
1.0	0.961,1.0,1.0,0.973	0.017
0.011	0.046,0.059,0.0,0.018	-0.02
0.0	0.124,NA,NA,NA	-0.124
0.84	0.556,0.44,0.619,0.133	0.403
0.0	0.025,0.0,0.0,0.0	-0.006
0.842	1.0,0.724,0.842,1.0	-0.049
1.0	1.0,1.0,0.6,1.0	0.1
0.0	0.0,NA,NA,1.0	-0.5
0.0	0.032,0.0,0.0,0.0	-0.008
1.0	0.52,1.0,NA,0.0	0.493
0.846	1.0,1.0,NA,1.0	-0.154
0.846	1.0,1.0,NA,1.0	-0.154
0.111	0.057,0.333,NA,NA	-0.084
0.833	0.945,0.429,NA,NA	0.146
0.03	0.016,0.005,0.0,0.0	0.025
0.002	0.003,0.0,0.0,0.007	-0.001
0.043	0.028,0.0,0.0,0.0	0.036
0.037	0.024,0.029,0.067,0.0	0.007
0.006	0.007,0.01,0.0,0.02	-0.003
1.0	0.037,0.0,NA,NA	0.982
1.0	0.005,0.0,0.0,0.0	0.999
0.478	0.693,0.267,0.534,0.558	-0.035
0.947	1.0,1.0,1.0,1.0	-0.053
0.059	0.061,0.0,0.0,0.0	0.044
0.366	1.0,NA,NA,NA	-0.634
0.6	1.0,0.333,1.0,1.0	-0.233
0.429	NA,1.0,0.647,1.0	-0.453
0.0	0.012,0.0,NA,NA	-0.006
