IncLevel1	IncLevel2	IncLevelDifference
NA,0.145,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,0.458,NA,NA,NA,0.155,0.0	-0.008
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.216,0.452	0.583
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,0.411,0.55	0.408
NA,0.122,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,0.017,NA,NA,NA,0.3,0.0	0.059
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0	1.0
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.972,NA,NA,NA,1.0,1.0	0.007
NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA	-0.007
NA,0.162,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.353,NA,NA,NA,0.0,NA	0.044
NA,0.382,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.436,NA,NA,NA,NA,NA	0.164
NA,0.311,NA,NA,NA	NA,NA,NA,NA,0.261,NA,NA,NA,NA,NA,0.082,NA,NA,NA,NA,0.0	0.197
NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.166,NA,NA,NA,0.026,0.0	-0.048
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,0.997,NA,NA,NA,1.0,1.0	0.001
NA,0.113,NA,NA,NA	NA,NA,NA,NA,0.049,0.0,NA,0.0,NA,NA,0.058,NA,NA,NA,0.058,0.0	0.086
NA,0.406,NA,NA,NA	NA,NA,NA,NA,0.434,NA,NA,NA,NA,NA,0.402,NA,NA,NA,0.554,0.797	-0.141
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	0.002
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.909,NA,NA,NA,NA,NA,0.953,NA,NA,NA,1.0,0.969	0.042
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.559	0.11
NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.021,NA,NA,NA,0.0,0.0	-0.005
NA,0.364,NA,NA,NA	NA,NA,NA,NA,0.159,NA,NA,NA,NA,NA,0.245,NA,NA,NA,0.135,0.359	0.139
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,0.0,NA,0.44,NA,NA,NA,0.585,0.699	0.379
NA,0.269,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.395,NA,NA,NA,0.147,1.0	-0.245
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,1.0,NA,NA,NA,0.934,1.0	0.013
NA,0.337,NA,NA,NA	NA,NA,NA,NA,0.754,NA,NA,1.0,NA,NA,0.392,NA,NA,NA,0.572,0.402	-0.287
NA,0.758,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.874,NA,NA,NA,0.585,1.0	-0.107
NA,0.797,NA,NA,NA	NA,NA,NA,NA,0.481,NA,NA,1.0,NA,NA,0.789,NA,NA,NA,0.985,1.0	-0.054
NA,0.014,NA,NA,0.0	NA,NA,NA,NA,0.035,NA,NA,0.0,NA,NA,0.048,NA,NA,NA,0.086,0.083	-0.043
NA,0.074,NA,NA,1.0	NA,NA,NA,NA,0.067,NA,NA,0.0,NA,NA,0.152,NA,NA,NA,0.016,0.149	0.46
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.726,NA,NA,NA,NA,NA,0.921,NA,NA,NA,0.903,1.0	0.113
NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.028,NA,NA,NA,0.0,0.0	-0.007
NA,0.2,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA	-0.8
NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.25,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0	-0.05
NA,0.015,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.021,NA,NA,NA,NA,0.019	0.002
NA,0.931,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.484,NA,NA,NA,1.0,NA	0.103
NA,0.104,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA	0.104
NA,0.178,NA,NA,NA	NA,NA,NA,NA,0.139,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	0.108
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.981,NA,NA,NA,1.0,1.0	0.005
NA,0.855,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.089,NA,NA,NA,0.0,0.595	0.684
NA,0.222,NA,NA,NA	NA,NA,NA,NA,0.3,NA,NA,NA,1.0,NA,0.192,NA,NA,NA,0.551,0.224	-0.231
NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,NA,0.0,0.0	1.0
NA,0.159,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.131,NA,NA,NA,NA,0.0	0.115
NA,0.014,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,0.0,NA,NA,0.005,NA,NA,NA,0.0,0.0	0.013
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,1.0,NA,NA,NA,0.945,1.0	0.011
NA,0.976,NA,NA,NA	NA,NA,NA,NA,0.986,NA,NA,NA,NA,NA,0.962,NA,NA,NA,1.0,0.955	0.0
