ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
4276	0,349,0,0,0	0,1066,0,0,2	0,0,0,0,256,0,0,0,0,0,595,0,0,0,4,21	0,0,0,0,748,0,0,0,0,0,1424,0,0,0,77,41	213	298	1	1.0
4279	0,0,0,0,0	0,0,4,0,0	0,0,0,0,26,0,0,2,0,0,62,0,0,0,54,26	0,0,0,0,0,0,0,0,0,0,57,0,0,0,161,3	205	283	1	1.0
4280	0,0,2,0,0	0,3,0,0,0	0,0,0,0,37,0,0,0,0,0,83,0,0,0,125,9	0,0,0,0,27,0,0,0,0,0,24,0,0,0,23,2	283	216	1	1.0
4281	0,33,0,0,0	0,52,0,0,0	0,0,0,0,244,2,0,0,0,0,162,0,0,0,241,6	0,0,0,0,51,0,0,0,0,0,78,0,0,0,196,3	281	298	1	1.0
4284	0,0,0,0,0	0,2,0,0,0	0,0,0,0,89,0,0,2,2,0,41,0,0,0,360,74	0,0,0,0,81,0,0,0,0,0,80,0,0,0,378,30	286	279	1	1.0
4285	0,0,6,0,0	0,2,0,0,0	0,0,0,0,90,0,2,0,0,0,65,0,0,0,310,44	0,0,0,0,46,0,2,0,0,0,10,0,0,0,202,50	279	218	1	1.0
4286	0,23,0,0,0	0,69,0,0,0	0,0,0,0,145,0,0,0,0,0,224,0,0,0,0,14	0,0,0,0,121,0,0,0,0,0,198,0,0,0,46,14	279	251	1	1.0
4287	0,78,0,0,0	0,75,0,0,0	0,0,0,0,609,0,0,0,2,0,166,0,0,0,58,5	0,0,0,0,1773,0,0,0,2,0,250,0,0,0,171,57	212	221	1	1.0
4288	0,0,0,0,0	0,4,0,0,0	0,0,0,0,15,0,0,0,0,0,4,0,0,0,3,4	0,0,0,0,34,0,0,0,0,0,10,0,0,0,4,2	292	220	1	1.0
4289	0,0,0,0,0	0,6,0,0,0	0,0,0,0,25,0,0,0,0,0,7,0,0,0,18,0	0,0,0,0,15,0,0,0,0,0,20,0,0,0,4,4	298	220	1	1.0
4292	0,0,0,0,0	0,9,0,0,0	0,0,0,0,5,0,0,0,0,0,45,0,0,0,13,0	0,0,0,0,0,0,0,0,0,0,44,0,0,0,3,2	250	226	1	1.0
4293	0,0,0,0,0	0,2,0,0,0	0,0,0,0,5,0,0,0,0,0,49,0,0,0,13,0	0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,2	250	212	1	1.0
4294	0,58,0,0,0	0,49,2,0,0	0,0,0,0,199,0,0,0,0,0,167,0,0,0,76,6	0,0,0,0,163,0,0,0,0,0,184,0,0,0,112,16	192	242	1	1.0
4295	0,4,0,0,0	0,4,0,0,0	0,0,0,0,85,2,0,0,0,0,9,0,0,0,97,10	0,0,0,0,37,0,0,0,0,0,4,0,0,0,10,0	296	261	1	1.0
4296	0,102,0,0,0	0,64,0,0,0	0,0,0,0,114,0,0,0,0,0,277,0,0,0,0,17	0,0,0,0,65,0,0,0,0,0,143,0,0,0,45,14	265	236	1	1.0
4298	0,578,0,0,0	0,1172,0,0,0	0,0,0,0,803,0,0,0,0,0,1973,0,0,0,113,56	0,0,0,0,684,0,0,0,0,0,2124,0,0,0,3,26	295	272	1	1.0
4299	0,420,2,0,0	0,716,0,0,2	0,0,0,0,679,0,2,4,0,0,915,0,0,0,385,33	0,0,0,0,382,0,0,2,2,0,1061,0,0,0,416,41	298	298	1	1.0
4301	0,264,0,0,0	0,116,0,0,0	0,0,0,0,965,0,0,0,0,0,1672,0,0,0,278,12	0,0,0,0,425,0,4,0,0,0,734,0,0,0,289,10	298	230	1	1.0
4302	0,264,0,0,0	0,116,0,0,0	0,0,0,0,965,0,0,0,0,0,1672,0,0,0,278,12	0,0,0,0,417,0,4,0,0,0,558,0,0,0,296,9	298	298	1	1.0
4303	0,0,0,0,0	0,0,2,0,0	0,0,0,0,26,0,0,2,0,0,22,0,0,0,221,4	0,0,0,0,0,0,0,0,0,0,30,0,0,0,149,3	293	199	1	1.0
4305	0,2,0,0,0	0,0,0,0,0	0,0,0,0,23,0,0,0,0,0,14,0,0,0,10,5	0,0,0,0,2,0,0,0,0,0,12,0,0,0,12,0	298	256	1	1.0
4307	0,48,0,0,0	0,48,0,0,0	0,0,0,0,61,0,0,0,0,0,143,0,0,0,50,83	0,0,0,0,76,0,0,0,0,0,102,0,0,0,105,5	298	291	1	1.0
4308	0,0,0,0,0	0,48,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2	0,0,0,0,76,0,0,0,0,0,102,0,0,0,105,5	298	291	1	1.0
4310	0,34,2,0,0	0,44,2,0,0	0,0,0,0,146,0,0,0,0,0,163,0,0,0,105,26	0,0,0,0,48,0,0,2,0,0,107,0,0,0,79,26	290	221	1	1.0
4311	0,4,0,0,0	0,42,0,0,0	0,0,0,0,11,0,0,0,0,0,57,0,0,0,16,7	0,0,0,0,39,0,0,0,0,0,215,0,0,0,64,26	298	290	1	1.0
4312	0,0,0,0,0	0,42,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,39,0,0,0,0,0,215,0,0,0,64,26	217	290	1	1.0
4313	0,879,4,0,7	0,448,2,0,12	0,0,0,0,7629,4,0,5,6,10,8838,0,0,0,4778,312	0,0,0,0,3587,2,0,2,0,8,3849,0,0,0,1774,72	293	206	1	1.0
4314	0,0,0,0,0	0,38,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0	0,0,0,0,134,0,0,0,0,0,68,0,0,0,66,7	285	202	1	1.0
4315	0,3,0,0,0	0,43,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,134,0,0,0,0,0,68,0,0,0,66,5	255	249	1	1.0
4316	0,56,0,0,2	0,43,0,0,0	0,0,0,0,331,0,0,0,0,0,160,0,0,0,251,9	0,0,0,0,134,0,0,0,0,0,68,0,0,0,66,5	285	249	1	1.0
4317	0,0,0,0,0	0,43,0,0,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1	0,0,0,0,134,0,0,0,0,0,68,0,0,0,66,5	298	249	1	1.0
4318	0,0,0,0,0	0,42,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0	0,0,0,0,134,0,0,0,0,0,68,0,0,0,66,9	285	249	1	1.0
4319	0,50,0,0,0	0,15,0,0,0	0,0,0,0,1241,2,0,0,0,2,336,0,0,0,248,7	0,0,0,0,474,0,0,0,0,0,147,0,0,0,272,52	263	298	1	1.0
4320	0,55,0,0,0	0,69,0,0,0	0,0,0,0,57,0,0,0,0,0,531,0,0,0,4,20	0,0,0,0,80,0,0,0,0,0,265,0,0,0,0,7	230	219	1	1.0
4321	0,19,0,0,0	0,98,0,0,0	0,0,0,0,69,0,0,0,0,0,284,0,0,0,50,3	0,0,0,0,107,0,0,0,0,0,523,0,0,0,111,28	298	298	1	1.0
4323	0,253,12,0,4	0,0,0,0,0	0,0,0,0,845,2,2,3,0,8,706,0,0,0,1202,30	0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0	277	298	1	1.0
4324	0,0,0,0,0	0,1,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	0,0,0,0,6,0,0,0,0,0,11,0,0,0,137,0	244	298	1	1.0
4325	0,4,2,0,0	0,4,0,0,0	0,0,0,0,30,0,0,0,0,0,48,0,0,0,246,4	0,0,0,0,96,0,0,0,0,0,92,0,0,0,182,3	209	215	1	1.0
4326	0,8,0,0,0	0,5,0,0,0	0,0,0,0,96,0,0,0,0,2,85,0,0,0,23,0	0,0,0,0,107,0,3,0,0,0,57,0,0,0,28,4	298	298	1	1.0
4327	0,61,0,0,0	0,2,0,0,0	0,0,0,0,120,0,0,0,0,0,205,0,0,0,272,8	0,0,0,0,6,0,0,0,0,0,10,0,0,0,21,0	208	298	1	1.0
4328	0,190,0,0,0	0,0,0,0,0	0,0,0,0,289,0,0,2,0,0,331,0,0,0,459,10	0,0,0,0,15,0,0,0,0,0,3,0,0,0,5,7	298	298	1	1.0
4353	0,0,0,0,0	0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,2,0,0,10,0,0,0,102,11	182	268	1	1.0
4354	0,3,0,0,0	0,0,0,0,0	0,0,0,0,8,2,0,0,0,4,17,0,0,0,113,15	0,0,0,0,31,2,0,0,0,0,46,0,0,0,102,6	298	298	1	1.0
4355	0,8,0,0,0	0,0,0,0,0	0,0,0,0,128,4,0,0,0,0,155,0,0,0,231,19	0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0	242	237	1	1.0
4356	0,11,0,0,0	0,3,0,0,0	0,0,0,0,60,0,0,0,0,0,77,0,0,0,176,5	0,0,0,0,129,0,0,0,0,0,105,0,0,0,139,10	205	227	1	1.0
