ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
1	20	2	8,7,12,7	0,0,0,0	252	149
2	3	0	2,2,5,0	1,0,0,0	252	149
19	5	3	4,0,2,0	1,4,0,0	355	149
20	2	1	2,0,0,0	11,2,4,0	690	149
22	0	4	2,0,0,0	4,6,0,0	284	149
24	1	7	0,0,2,0	9,4,0,4	209	149
38	2	0	4,0,0,0	18,0,0,0	297	149
46	2	0	6,0,1,0	0,0,0,1	267	149
47	137	0	70,31,55,87	0,1,0,0	321	149
49	82	0	126,60,8,28	2,0,0,0	270	149
50	490	48	602,183,173,231	70,42,6,10	1244	149
70	17	2	4,4,6,12	0,0,0,0	234	149
73	15	2	4,2,0,2	0,0,0,0	444	149
74	25	2	10,3,1,16	0,0,0,0	459	149
94	89	0	55,76,34,14	1,0,0,0	264	149
95	164	12	143,99,88,56	5,2,11,0	212	149
100	0	1	0,8,19,15	6,250,64,88	266	149
104	9	1	11,190,37,67	6,250,64,88	474	149
105	9	0	11,197,38,66	1,31,15,11	474	149
106	9	0	11,185,32,66	0,6,1,0	474	149
107	0	1	24,110,37,51	7,228,53,80	403	149
109	8	8	9,0,0,2	38,5,0,0	507	149
110	8	8	5,0,0,2	38,5,0,0	267	149
114	561	0	120,150,308,258	0,2,0,0	203	149
115	640	13	192,188,441,317	7,10,23,23	235	149
116	0	254	2,1,0,0	85,90,100,96	255	149
117	959	4	280,353,438,378	1,0,0,2	312	149
118	861	5	195,278,363,350	3,0,0,0	210	149
119	900	5	226,308,539,386	2,9,6,1	251	149
120	1014	0	299,295,656,499	0,0,4,10	214	149
121	1595	0	388,537,835,688	0,0,3,0	476	149
122	73	11	12,14,33,25	1,2,2,0	203	149
123	92	288	14,23,63,24	77,120,124,93	203	149
124	32	288	3,3,2,3	77,120,124,93	222	149
125	45	46	6,3,0,21	7,15,32,17	222	149
126	467	0	151,183,156,140	0,0,0,2	314	149
127	3567	3	993,1202,1545,1240	0,0,0,0	1215	149
128	1121	0	273,355,851,619	0,0,2,1	289	149
129	330	0	149,111,219,214	2,1,2,0	251	149
130	0	71	6,0,0,0	81,22,10,14	201	149
131	229	0	286,83,111,156	2,2,0,0	293	149
132	93	1	183,50,23,16	0,0,0,0	1093	149
